match_url,away_prob,away_prob_min,away_prob_max,model,home_prob,home_prob_min,home_prob_max,home_prob_softmax
https://www.premierleague.com/match/22342,0.540795,0.34648,0.73511,of_pk,0.4591649999999999,0.26485,0.65348,0.47960382449542166
https://www.premierleague.com/match/22343,0.60289,0.40924,0.79654,of_pk,0.397075,0.20343,0.59072,0.4487271148394487
https://www.premierleague.com/match/22344,0.487005,0.29627,0.67774,of_pk,0.512955,0.32222,0.70369,0.5064871359662875
https://www.premierleague.com/match/22345,0.488625,0.29886,0.67839,of_pk,0.511355,0.32159,0.70112,0.5056822553559642
https://www.premierleague.com/match/22346,0.5015000000000001,0.20802,0.79498,of_pk,0.49846,0.20498,0.79194,0.4992400005853008
https://www.premierleague.com/match/22347,0.49832,0.33216,0.66448,of_pk,0.501625,0.33546,0.66779,0.5008262492479051
https://www.premierleague.com/match/22348,0.74928,0.60054,0.89802,of_pk,0.250685,0.10195,0.39942,0.3778709057785066
https://www.premierleague.com/match/22349,0.561895,0.35447,0.76932,of_pk,0.438065,0.23065,0.64548,0.4690819976231738
https://www.premierleague.com/match/22350,0.5587,0.3898,0.7276,of_pk,0.441265,0.27237,0.61016,0.4706749440260117
https://www.premierleague.com/match/22351,0.484585,0.27334,0.69583,of_pk,0.51537,0.30413,0.72661,0.507695642235849
https://www.premierleague.com/match/22352,0.576025,0.37146,0.78059,of_pk,0.423935,0.21938,0.62849,0.46205062356348203
https://www.premierleague.com/match/22353,0.49265,0.30427,0.68103,of_pk,0.50731,0.31893,0.69569,0.5036649343626044
https://www.premierleague.com/match/22354,0.5425599999999999,0.30931,0.77581,of_pk,0.45741,0.22416,0.69066,0.4787253528059345
https://www.premierleague.com/match/22355,0.481115,0.28076,0.68147,of_pk,0.518845,0.31849,0.7192,0.5094313811873745
https://www.premierleague.com/match/22356,0.4646,0.28627,0.64293,of_pk,0.53537,0.35704,0.7137,0.5176851194471669
https://www.premierleague.com/match/22357,0.561595,0.3572,0.76599,of_pk,0.43837,0.23398,0.64276,0.46923267210366615
https://www.premierleague.com/match/22358,0.601905,0.3634,0.84041,of_pk,0.398055,0.15955,0.63656,0.44921324785582145
https://www.premierleague.com/match/22359,0.603185,0.41685,0.78952,of_pk,0.396765,0.21043,0.5831,0.4485774599761171
https://www.premierleague.com/match/22360,0.484,0.32502,0.64298,of_pk,0.515945,0.35696,0.67493,0.507985570916586
https://www.premierleague.com/match/22361,0.410495,0.23397,0.58702,of_pk,0.5894699999999999,0.41294,0.766,0.5446246951703996
