match_url,home_prob_softmax,prob_min,prob_max,model
https://www.premierleague.com/match/22342,0.50431,0.34769,0.66093,of_to
https://www.premierleague.com/match/22343,0.464485,0.29378,0.63519,of_to
https://www.premierleague.com/match/22344,0.54203,0.39024,0.69382,of_to
https://www.premierleague.com/match/22345,0.36934,0.20886,0.52982,of_to
https://www.premierleague.com/match/22346,0.496465,0.28953,0.7034,of_to
https://www.premierleague.com/match/22347,0.560825,0.4137,0.70795,of_to
https://www.premierleague.com/match/22348,0.436235,0.2611,0.61137,of_to
https://www.premierleague.com/match/22349,0.44672,0.25796,0.63548,of_to
https://www.premierleague.com/match/22350,0.48944,0.32286,0.65602,of_to
https://www.premierleague.com/match/22351,0.48901,0.32629,0.65173,of_to
https://www.premierleague.com/match/22352,0.491435,0.32745,0.65542,of_to
https://www.premierleague.com/match/22353,0.4863849999999999,0.33074,0.64203,of_to
https://www.premierleague.com/match/22354,0.3964299999999999,0.19461,0.59825,of_to
https://www.premierleague.com/match/22355,0.4872799999999999,0.32169,0.65287,of_to
https://www.premierleague.com/match/22356,0.4593549999999999,0.27972,0.63899,of_to
https://www.premierleague.com/match/22357,0.4936649999999999,0.3198,0.66753,of_to
https://www.premierleague.com/match/22358,0.48854,0.31559,0.66149,of_to
https://www.premierleague.com/match/22359,0.53657,0.37507,0.69807,of_to
https://www.premierleague.com/match/22360,0.594305,0.45861,0.73,of_to
https://www.premierleague.com/match/22361,0.47079,0.31778,0.6238,of_to
https://www.premierleague.com/match/22362,0.524765,0.33986,0.70967,of_to
https://www.premierleague.com/match/22363,0.5104,0.3523,0.6685,of_to
https://www.premierleague.com/match/22364,0.4649149999999999,0.26687,0.66296,of_to
https://www.premierleague.com/match/22365,0.374925,0.20363,0.54622,of_to
https://www.premierleague.com/match/22366,0.486785,0.32243,0.65114,of_to
https://www.premierleague.com/match/22367,0.566655,0.41753,0.71578,of_to
https://www.premierleague.com/match/22368,0.433975,0.25523,0.61272,of_to
https://www.premierleague.com/match/22369,0.54881,0.39954,0.69808,of_to
https://www.premierleague.com/match/22370,0.45182,0.2873,0.61634,of_to
https://www.premierleague.com/match/22371,0.4766849999999999,0.31414,0.63923,of_to
https://www.premierleague.com/match/22372,0.50365,0.33893,0.66837,of_to
https://www.premierleague.com/match/22373,0.4501549999999999,0.28543,0.61488,of_to
https://www.premierleague.com/match/22374,0.445995,0.27308,0.61891,of_to
https://www.premierleague.com/match/22375,0.500495,0.33883,0.66216,of_to
https://www.premierleague.com/match/22376,0.5453,0.40155,0.68905,of_to
https://www.premierleague.com/match/22377,0.5121450000000001,0.34875,0.67554,of_to
https://www.premierleague.com/match/22378,0.439695,0.2591,0.62029,of_to
https://www.premierleague.com/match/22379,0.545285,0.36973,0.72084,of_to
https://www.premierleague.com/match/22380,0.4384349999999999,0.2502,0.62667,of_to
https://www.premierleague.com/match/22381,0.4335299999999999,0.27658,0.59048,of_to
https://www.premierleague.com/match/22382,0.471665,0.3017,0.64163,of_to
https://www.premierleague.com/match/22383,0.5316649999999999,0.38258,0.68075,of_to
https://www.premierleague.com/match/22384,0.384005,0.21824,0.54977,of_to
https://www.premierleague.com/match/22385,0.430685,0.25679,0.60458,of_to
https://www.premierleague.com/match/22386,0.429205,0.25474,0.60367,of_to
https://www.premierleague.com/match/22387,0.528015,0.3815,0.67453,of_to
https://www.premierleague.com/match/22388,0.4513,0.23828,0.66432,of_to
https://www.premierleague.com/match/22389,0.54425,0.38516,0.70334,of_to
https://www.premierleague.com/match/22390,0.5125,0.31445,0.71055,of_to
https://www.premierleague.com/match/22391,0.503455,0.3529,0.65401,of_to
https://www.premierleague.com/match/22392,0.51054,0.3409,0.68018,of_to
https://www.premierleague.com/match/22393,0.395625,0.22655,0.5647,of_to
https://www.premierleague.com/match/22394,0.37576,0.19705,0.55447,of_to
https://www.premierleague.com/match/22395,0.48055,0.30164,0.65946,of_to
https://www.premierleague.com/match/22396,0.528555,0.36036,0.69675,of_to
https://www.premierleague.com/match/22397,0.468945,0.27793,0.65996,of_to
https://www.premierleague.com/match/22398,0.46894,0.30552,0.63236,of_to
https://www.premierleague.com/match/22399,0.519215,0.35691,0.68152,of_to
https://www.premierleague.com/match/22400,0.47747,0.31043,0.64451,of_to
https://www.premierleague.com/match/22401,0.557685,0.41523,0.70014,of_to
https://www.premierleague.com/match/22402,0.4642,0.29187,0.63653,of_to
https://www.premierleague.com/match/22403,0.510085,0.34951,0.67066,of_to
https://www.premierleague.com/match/22404,0.546025,0.3829,0.70915,of_to
https://www.premierleague.com/match/22405,0.4134299999999999,0.22713,0.59973,of_to
https://www.premierleague.com/match/22406,0.423735,0.26091,0.58656,of_to
https://www.premierleague.com/match/22407,0.49154,0.32976,0.65332,of_to
https://www.premierleague.com/match/22408,0.412335,0.23017,0.5945,of_to
https://www.premierleague.com/match/22409,0.45575,0.26726,0.64424,of_to
https://www.premierleague.com/match/22410,0.4708099999999999,0.30812,0.6335,of_to
https://www.premierleague.com/match/22411,0.50557,0.33208,0.67906,of_to
https://www.premierleague.com/match/22412,0.436445,0.24653,0.62636,of_to
https://www.premierleague.com/match/22413,0.434785,0.2692,0.60037,of_to
https://www.premierleague.com/match/22414,0.517085,0.28788,0.74629,of_to
https://www.premierleague.com/match/22415,0.47418,0.30721,0.64115,of_to
