match_url,away_prob,away_prob_min,away_prob_max,model,home_prob,home_prob_min,home_prob_max,home_prob_softmax
https://www.premierleague.com/match/38308,0.345305,0.1938,0.49681,of_to,0.20751,0.099,0.31602,0.4656056545629134
https://www.premierleague.com/match/38309,0.31987,0.15408,0.48566,of_to,0.339585,0.13404,0.54513,0.5049285903634891
https://www.premierleague.com/match/38310,0.6327,0.37796,0.88744,of_to,0.2432349999999999,0.07574,0.41073,0.40384609769300484
https://www.premierleague.com/match/38311,0.35343,0.14276,0.5641,of_to,0.267165,0.11472,0.41961,0.4784471140957592
https://www.premierleague.com/match/38312,0.284165,0.14781,0.42052,of_to,0.26446,0.12101,0.40791,0.49507390939372403
https://www.premierleague.com/match/38313,0.203715,0.09249,0.31494,of_to,0.243925,0.11396,0.37389,0.5100511457751803
https://www.premierleague.com/match/38314,0.4093599999999999,0.24211,0.57661,of_to,0.153935,0.0567,0.25117,0.43648867523520263
https://www.premierleague.com/match/38315,0.30143,0.15928,0.44358,of_to,0.25526,0.11984,0.39068,0.4884595499620402
https://www.premierleague.com/match/38316,0.312615,0.15835,0.46688,of_to,0.27642,0.1329,0.41994,0.49095223775130775
https://www.premierleague.com/match/38317,0.298185,0.15021,0.44616,of_to,0.24361,0.0869,0.40032,0.4863596354052541
https://www.premierleague.com/match/38318,0.348925,0.18687,0.51098,of_to,0.164235,0.06926,0.25921,0.4539583007070454
https://www.premierleague.com/match/38319,0.304385,0.16432,0.44445,of_to,0.25885,0.12665,0.39105,0.4886182165488852
https://www.premierleague.com/match/38320,0.36524,0.17776,0.55272,of_to,0.26779,0.09357,0.44201,0.47565676158694886
https://www.premierleague.com/match/38321,0.31164,0.15652,0.46676,of_to,0.27555,0.09177,0.45933,0.4909784791807033
https://www.premierleague.com/match/38322,0.391735,0.21389,0.56958,of_to,0.19766,0.07228,0.32304,0.45163296723467417
https://www.premierleague.com/match/38323,0.288605,0.13824,0.43897,of_to,0.27685,0.12733,0.42637,0.49706128383924475
https://www.premierleague.com/match/38324,0.288765,0.14981,0.42772,of_to,0.23238,0.10929,0.35547,0.48590748345968054
https://www.premierleague.com/match/38325,0.210615,0.08195,0.33928,of_to,0.38876,0.20596,0.57156,0.5444188403893034
https://www.premierleague.com/match/38326,0.178875,0.06927,0.28848,of_to,0.625375,0.37179,0.87896,0.6098067560728532
https://www.premierleague.com/match/38327,0.29422,0.14366,0.44478,of_to,0.2861599999999999,0.13405,0.43827,0.49798501090840036
https://www.premierleague.com/match/38328,0.349205,0.19139,0.50702,of_to,0.249265,0.11814,0.38039,0.47503577510589234
