match_url,away_prob,away_prob_min,away_prob_max,model,home_prob,home_prob_min,home_prob_max,home_prob_softmax
https://www.premierleague.com/match/14040,0.27179,0.12287,0.42071,of_to,0.26136,0.10924,0.41348,0.4973925236377951
https://www.premierleague.com/match/14041,0.37426,0.19822,0.5503,of_to,0.1835449999999999,0.05517,0.31192,0.452465241424513
https://www.premierleague.com/match/14042,0.31531,0.13198,0.49864,of_to,0.2578,0.12452,0.39108,0.4856264613685669
https://www.premierleague.com/match/14043,0.23991,0.11769,0.36213,of_to,0.281135,0.14536,0.41691,0.5103047906248274
https://www.premierleague.com/match/14044,0.423845,0.23635,0.61134,of_to,0.2034099999999999,0.07612,0.3307,0.44511332278731436
https://www.premierleague.com/match/14045,0.364185,0.20976,0.51861,of_to,0.174165,0.06319,0.28514,0.45263742671648405
https://www.premierleague.com/match/14046,0.39578,0.19316,0.5984,of_to,0.2327749999999999,0.07398,0.39157,0.4593387430891543
https://www.premierleague.com/match/14047,0.3176,0.15981,0.47539,of_to,0.310265,0.13766,0.48287,0.49816625822160826
https://www.premierleague.com/match/14048,0.331015,0.17958,0.48245,of_to,0.295435,0.14789,0.44298,0.4911059382565794
https://www.premierleague.com/match/14049,0.38278,0.20376,0.5618,of_to,0.212525,0.06962,0.35543,0.4575387682945326
https://www.premierleague.com/match/14050,0.3126649999999999,0.16471,0.46062,of_to,0.2119899999999999,0.09434,0.32964,0.4748524865384572
https://www.premierleague.com/match/14051,0.320815,0.16731,0.47432,of_to,0.25771,0.10778,0.40764,0.48422898331847386
https://www.premierleague.com/match/14052,0.218725,0.07183,0.36562,of_to,0.322905,0.1445,0.50131,0.5260214689816077
https://www.premierleague.com/match/14053,0.3251,0.1293,0.5209,of_to,0.2777,0.10057,0.45483,0.48815221817713017
https://www.premierleague.com/match/14054,0.370945,0.21326,0.52863,of_to,0.2698,0.12279,0.41681,0.47473528515265034
https://www.premierleague.com/match/14055,0.325245,0.12589,0.5246,of_to,0.3157149999999999,0.10035,0.53108,0.49761751803156906
https://www.premierleague.com/match/14056,0.26079,0.11797,0.40361,of_to,0.35121,0.17691,0.52551,0.5225896114624083
https://www.premierleague.com/match/14057,0.33423,0.19256,0.4759,of_to,0.20061,0.08866,0.31256,0.46664461334058743
https://www.premierleague.com/match/14058,0.29784,0.13047,0.46521,of_to,0.281885,0.13244,0.43133,0.4960113346132025
https://www.premierleague.com/match/14059,0.282695,0.11987,0.44552,of_to,0.328905,0.15001,0.5078,0.5115504447060653
https://www.premierleague.com/match/14060,0.2376849999999999,0.11688,0.35849,of_to,0.297575,0.15536,0.43979,0.5149680263092747
https://www.premierleague.com/match/14061,0.274515,0.09138,0.45765,of_to,0.316915,0.13678,0.49705,0.5105984122641029
https://www.premierleague.com/match/14062,0.36431,0.1966,0.53202,of_to,0.28388,0.13715,0.43061,0.47990333258529394
https://www.premierleague.com/match/14063,0.42778,0.23205,0.62351,of_to,0.17969,0.05859,0.30079,0.4382936709055409
https://www.premierleague.com/match/14064,0.2621799999999999,0.09675,0.42761,of_to,0.308655,0.13977,0.47754,0.5116166591486193
