match_url,home_prob_softmax,model
https://www.premierleague.com/match/58896,0.5208903316990515,final
https://www.premierleague.com/match/58897,0.4915520540193799,final
https://www.premierleague.com/match/58898,0.5538552697470266,final
https://www.premierleague.com/match/58899,0.4186847399147873,final
https://www.premierleague.com/match/58900,0.46937089908166496,final
https://www.premierleague.com/match/58901,0.4817393751874072,final
https://www.premierleague.com/match/58902,0.5573218701317745,final
https://www.premierleague.com/match/58903,0.4668076381553974,final
https://www.premierleague.com/match/58904,0.5040986581918255,final
https://www.premierleague.com/match/58905,0.5068633188877416,final
https://www.premierleague.com/match/58906,0.49252305740280666,final
https://www.premierleague.com/match/58907,0.48694546756597046,final
https://www.premierleague.com/match/58908,0.5257995664911863,final
https://www.premierleague.com/match/58909,0.4394671201627585,final
https://www.premierleague.com/match/58910,0.5388925240855761,final
https://www.premierleague.com/match/58911,0.4871553267014192,final
https://www.premierleague.com/match/58912,0.4767941836505016,final
https://www.premierleague.com/match/58913,0.505760995043648,final
https://www.premierleague.com/match/58914,0.5425828457241954,final
https://www.premierleague.com/match/58915,0.5394962910400827,final
https://www.premierleague.com/match/58916,0.5383545038337277,final
https://www.premierleague.com/match/58917,0.4892304159288272,final
https://www.premierleague.com/match/58918,0.5244529764948405,final
https://www.premierleague.com/match/58919,0.49452646866173616,final
https://www.premierleague.com/match/58920,0.48581505742430403,final
https://www.premierleague.com/match/58921,0.48240976233921884,final
https://www.premierleague.com/match/58922,0.4711720073230661,final
https://www.premierleague.com/match/58923,0.4419196179899621,final
https://www.premierleague.com/match/58924,0.5187699254248128,final
https://www.premierleague.com/match/58925,0.500712499517727,final
https://www.premierleague.com/match/58926,0.47842091293040145,final
https://www.premierleague.com/match/58927,0.49776626486068964,final
https://www.premierleague.com/match/58928,0.521967099874824,final
https://www.premierleague.com/match/58929,0.4698304440488466,final
https://www.premierleague.com/match/58930,0.5711647783141466,final
https://www.premierleague.com/match/58931,0.4942365052883867,final
https://www.premierleague.com/match/58932,0.5158122255345786,final
https://www.premierleague.com/match/58933,0.5248046212055665,final
https://www.premierleague.com/match/58934,0.4645508257680377,final
https://www.premierleague.com/match/58935,0.489286639968443,final
https://www.premierleague.com/match/58936,0.4844612553942585,final
https://www.premierleague.com/match/58937,0.4985125043884194,final
https://www.premierleague.com/match/58938,0.490919748431628,final
https://www.premierleague.com/match/58939,0.555880580795777,final
https://www.premierleague.com/match/58940,0.4958175975516074,final
https://www.premierleague.com/match/58941,0.49165827406783974,final
https://www.premierleague.com/match/58942,0.5388627054618569,final
https://www.premierleague.com/match/58943,0.49939125030078446,final
https://www.premierleague.com/match/58944,0.4729265055362795,final
https://www.premierleague.com/match/58945,0.5306378180740254,final
https://www.premierleague.com/match/58946,0.4907098193040012,final
https://www.premierleague.com/match/58947,0.4384352365136956,final
https://www.premierleague.com/match/58948,0.47508315692011166,final
https://www.premierleague.com/match/58949,0.5357352173988981,final
https://www.premierleague.com/match/58950,0.5058047391913485,final
https://www.premierleague.com/match/58951,0.4491316003920274,final
https://www.premierleague.com/match/58952,0.4702576550517581,final
https://www.premierleague.com/match/58953,0.5156486376134879,final
https://www.premierleague.com/match/58954,0.5155337494332409,final
https://www.premierleague.com/match/58955,0.45815312022753124,final
https://www.premierleague.com/match/58956,0.48958275768344567,final
https://www.premierleague.com/match/58957,0.47377409062793124,final
https://www.premierleague.com/match/58958,0.48148596835811514,final
https://www.premierleague.com/match/58959,0.5610673580422971,final
https://www.premierleague.com/match/58960,0.4819091505427194,final
https://www.premierleague.com/match/58961,0.4889080700710873,final
https://www.premierleague.com/match/58962,0.5288379594233132,final
https://www.premierleague.com/match/58963,0.5546433814380908,final
https://www.premierleague.com/match/58964,0.4201153227205563,final
https://www.premierleague.com/match/58965,0.48930038366385314,final
https://www.premierleague.com/match/58966,0.4825133846863381,final
https://www.premierleague.com/match/58967,0.5013174969507754,final
https://www.premierleague.com/match/58968,0.5036074374036928,final
https://www.premierleague.com/match/58969,0.4597212208234502,final
https://www.premierleague.com/match/58970,0.5082142608806907,final
https://www.premierleague.com/match/58971,0.4986500032804904,final
https://www.premierleague.com/match/58972,0.501234997488469,final
https://www.premierleague.com/match/58973,0.4831064328057115,final
https://www.premierleague.com/match/58974,0.5565791327898701,final
https://www.premierleague.com/match/58975,0.4803725908895171,final
https://www.premierleague.com/match/58976,0.4945727131659157,final
https://www.premierleague.com/match/58977,0.49701128559600816,final
https://www.premierleague.com/match/58978,0.5137765121768023,final
https://www.premierleague.com/match/58979,0.5593304084531547,final
https://www.premierleague.com/match/58980,0.49450397136919294,final
https://www.premierleague.com/match/58981,0.4359832806046383,final
https://www.premierleague.com/match/58982,0.5208279404750228,final
https://www.premierleague.com/match/58983,0.5179098343681945,final
https://www.premierleague.com/match/58984,0.49687004088508846,final
https://www.premierleague.com/match/58985,0.4810877769182195,final
https://www.premierleague.com/match/58986,0.4734263128864883,final
https://www.premierleague.com/match/58987,0.5213020973426312,final
https://www.premierleague.com/match/58988,0.5420082371229162,final
https://www.premierleague.com/match/58989,0.484328884457372,final
https://www.premierleague.com/match/58990,0.4560214420742319,final
https://www.premierleague.com/match/58991,0.4789649231742509,final
https://www.premierleague.com/match/58992,0.43983172970136464,final
https://www.premierleague.com/match/58993,0.5428930625479712,final
https://www.premierleague.com/match/58994,0.5203911838226217,final
https://www.premierleague.com/match/58995,0.48871816518459216,final
https://www.premierleague.com/match/58996,0.4806908576361451,final
https://www.premierleague.com/match/58997,0.5008387492132517,final
https://www.premierleague.com/match/58998,0.5035999377932899,final
https://www.premierleague.com/match/58999,0.48434386973642596,final
https://www.premierleague.com/match/59000,0.5491841816771051,final
https://www.premierleague.com/match/59001,0.47920699889436563,final
https://www.premierleague.com/match/59002,0.5285800624836915,final
https://www.premierleague.com/match/59003,0.48935785747422617,final
https://www.premierleague.com/match/59004,0.5387185781969434,final
https://www.premierleague.com/match/59005,0.4946802007492666,final
https://www.premierleague.com/match/59006,0.48170941526714384,final
https://www.premierleague.com/match/59007,0.5321119894282239,final
https://www.premierleague.com/match/59008,0.4849333127718436,final
https://www.premierleague.com/match/59009,0.5214730340027948,final
https://www.premierleague.com/match/59010,0.5516612264331783,final
https://www.premierleague.com/match/59011,0.47401468297279137,final
https://www.premierleague.com/match/59012,0.4990000013333312,final
https://www.premierleague.com/match/59013,0.48547283978952843,final
https://www.premierleague.com/match/59014,0.47984966965071546,final
https://www.premierleague.com/match/59015,0.5053860416573908,final
https://www.premierleague.com/match/59016,0.4805011437899813,final
https://www.premierleague.com/match/59017,0.5144334888406711,final
https://www.premierleague.com/match/59018,0.4604192404804183,final
https://www.premierleague.com/match/59019,0.5315119284234754,final
https://www.premierleague.com/match/59020,0.48349100323010435,final
https://www.premierleague.com/match/59021,0.5304535085239359,final
https://www.premierleague.com/match/59022,0.48667815367568257,final
https://www.premierleague.com/match/59023,0.47288288401353157,final
https://www.premierleague.com/match/59024,0.5035886883746493,final
https://www.premierleague.com/match/59025,0.4335295393710997,final
https://www.premierleague.com/match/59026,0.5159033837477865,final
https://www.premierleague.com/match/59027,0.5035236916628275,final
https://www.premierleague.com/match/59028,0.525631262858519,final
https://www.premierleague.com/match/59029,0.5242871214394049,final
https://www.premierleague.com/match/59030,0.5154088691145986,final
https://www.premierleague.com/match/59031,0.42966942865220775,final
https://www.premierleague.com/match/59032,0.5107983206973975,final
https://www.premierleague.com/match/59033,0.5449074106031412,final
https://www.premierleague.com/match/59034,0.47548217938428455,final
https://www.premierleague.com/match/59035,0.5234452940266066,final
https://www.premierleague.com/match/59036,0.48115518069050484,final
https://www.premierleague.com/match/59037,0.5113967756681723,final
https://www.premierleague.com/match/59038,0.4929129746604521,final
https://www.premierleague.com/match/59039,0.5444324818391375,final
https://www.premierleague.com/match/59040,0.5098737162445685,final
https://www.premierleague.com/match/59041,0.43014612298323546,final
https://www.premierleague.com/match/59042,0.43988100625002724,final
https://www.premierleague.com/match/59043,0.5220032797892652,final
https://www.premierleague.com/match/59044,0.4511785504369584,final
https://www.premierleague.com/match/59045,0.5506358208424771,final
https://www.premierleague.com/match/59046,0.5263007024435562,final
https://www.premierleague.com/match/59047,0.46413544905032933,final
https://www.premierleague.com/match/59048,0.4995637501106993,final
https://www.premierleague.com/match/59049,0.5029387161607553,final
https://www.premierleague.com/match/59050,0.5090402647025177,final
https://www.premierleague.com/match/59051,0.47376162503419605,final
https://www.premierleague.com/match/59052,0.5541851239618233,final
https://www.premierleague.com/match/59053,0.5236548281549889,final
https://www.premierleague.com/match/59054,0.46549244458834194,final
https://www.premierleague.com/match/59055,0.5031387087710696,final
https://www.premierleague.com/match/59056,0.5406513230282026,final
https://www.premierleague.com/match/59057,0.49611507818101747,final
https://www.premierleague.com/match/59058,0.5106746277576097,final
https://www.premierleague.com/match/59059,0.4961063287104497,final
https://www.premierleague.com/match/59060,0.4892891388209498,final
https://www.premierleague.com/match/59061,0.45861986462650556,final
https://www.premierleague.com/match/59062,0.5425145935825298,final
https://www.premierleague.com/match/59063,0.5603924636069965,final
https://www.premierleague.com/match/59064,0.42052953021698714,final
https://www.premierleague.com/match/59065,0.5536229843716013,final
https://www.premierleague.com/match/59066,0.47794432212335014,final
https://www.premierleague.com/match/59067,0.5256287694274963,final
https://www.premierleague.com/match/59068,0.5191456345138882,final
https://www.premierleague.com/match/59069,0.517847414279578,final
https://www.premierleague.com/match/59070,0.4504976969950587,final
https://www.premierleague.com/match/59071,0.49652255607015405,final
https://www.premierleague.com/match/59072,0.47530635622276846,final
https://www.premierleague.com/match/59073,0.49436023919601807,final
https://www.premierleague.com/match/59074,0.4794615632754426,final
https://www.premierleague.com/match/59075,0.4209097250074417,final
https://www.premierleague.com/match/59076,0.4584820681298335,final
https://www.premierleague.com/match/59077,0.5286934393543038,final
https://www.premierleague.com/match/59078,0.4972537776155505,final
https://www.premierleague.com/match/59079,0.4980387600585397,final
https://www.premierleague.com/match/59080,0.48352971108429516,final
https://www.premierleague.com/match/59081,0.4971412811502539,final
https://www.premierleague.com/match/59082,0.4703473375524921,final
https://www.premierleague.com/match/59083,0.5438247528873437,final
https://www.premierleague.com/match/59084,0.5008162492748833,final
https://www.premierleague.com/match/59085,0.4522732496607777,final
https://www.premierleague.com/match/59086,0.5372222586973384,final
https://www.premierleague.com/match/59087,0.5016799936778525,final
https://www.premierleague.com/match/59088,0.509076502804626,final
https://www.premierleague.com/match/59089,0.4682428073157819,final
https://www.premierleague.com/match/59090,0.5579015701532225,final
https://www.premierleague.com/match/59091,0.5178773759917499,final
https://www.premierleague.com/match/59092,0.5153763999159258,final
https://www.premierleague.com/match/59093,0.48000317183612073,final
https://www.premierleague.com/match/59094,0.5270261334853192,final
https://www.premierleague.com/match/59095,0.5016887435785539,final
https://www.premierleague.com/match/59096,0.5331102245175104,final
https://www.premierleague.com/match/59097,0.568227981479789,final
https://www.premierleague.com/match/59098,0.5274349173997238,final
https://www.premierleague.com/match/59099,0.5053772926710729,final
https://www.premierleague.com/match/59100,0.4884845366726565,final
https://www.premierleague.com/match/59101,0.4441675608139904,final
https://www.premierleague.com/match/59102,0.46492022903001695,final
https://www.premierleague.com/match/59103,0.5167774489917781,final
https://www.premierleague.com/match/59104,0.5210787492318435,final
https://www.premierleague.com/match/59105,0.5267681322678356,final
https://www.premierleague.com/match/59106,0.5033162013735143,final
https://www.premierleague.com/match/59107,0.5221367691974645,final
https://www.premierleague.com/match/59108,0.5042561471965862,final
https://www.premierleague.com/match/59109,0.5223825311328224,final
https://www.premierleague.com/match/59110,0.45556999841951007,final
https://www.premierleague.com/match/59111,0.4646080372061387,final
https://www.premierleague.com/match/59112,0.5222478000356179,final
https://www.premierleague.com/match/59113,0.492441825769933,final
https://www.premierleague.com/match/59114,0.5081892676075895,final
https://www.premierleague.com/match/59115,0.46184681084448714,final
https://www.premierleague.com/match/59116,0.49727627694233995,final
https://www.premierleague.com/match/59117,0.46249557579224915,final
https://www.premierleague.com/match/59118,0.5028162202184814,final
https://www.premierleague.com/match/59119,0.5467753240557134,final
https://www.premierleague.com/match/59120,0.5040274128967995,final
https://www.premierleague.com/match/59121,0.468683546895651,final
https://www.premierleague.com/match/59122,0.5006974995475495,final
https://www.premierleague.com/match/59123,0.4991850007217904,final
https://www.premierleague.com/match/59124,0.43162481758503474,final
https://www.premierleague.com/match/59125,0.49269551971149006,final
https://www.premierleague.com/match/59126,0.43922326238372117,final
https://www.premierleague.com/match/59127,0.5412783356971993,final
https://www.premierleague.com/match/59128,0.4994962501704448,final
https://www.premierleague.com/match/59129,0.5072632390425442,final
https://www.premierleague.com/match/59130,0.4906473410262996,final
https://www.premierleague.com/match/59131,0.5068220766134796,final
https://www.premierleague.com/match/59132,0.5021012376300242,final
https://www.premierleague.com/match/59133,0.5215266846202935,final
https://www.premierleague.com/match/59134,0.5511417749223871,final
https://www.premierleague.com/match/59135,0.4957138549925455,final
https://www.premierleague.com/match/59136,0.5213906855801054,final
https://www.premierleague.com/match/59137,0.52556269304008,final
https://www.premierleague.com/match/59138,0.5330629325146653,final
https://www.premierleague.com/match/59139,0.472010541380933,final
https://www.premierleague.com/match/59140,0.5059297219784998,final
https://www.premierleague.com/match/59141,0.4924693195089038,final
https://www.premierleague.com/match/59142,0.45709949265605376,final
https://www.premierleague.com/match/59143,0.5115142139903011,final
https://www.premierleague.com/match/59144,0.5238618596511062,final
https://www.premierleague.com/match/59145,0.4392663664249915,final
