match_url,home_prob_softmax,model
https://www.premierleague.com/match/12115,0.5250315561724813,final
https://www.premierleague.com/match/12116,0.46570269450466806,final
https://www.premierleague.com/match/12117,0.47759626149064227,final
https://www.premierleague.com/match/12118,0.5245477483928046,final
https://www.premierleague.com/match/12119,0.5233529966092721,final
https://www.premierleague.com/match/12120,0.5093101737765324,final
https://www.premierleague.com/match/12121,0.3671355811996655,final
https://www.premierleague.com/match/12122,0.48735269835529266,final
https://www.premierleague.com/match/12123,0.49691753905183,final
https://www.premierleague.com/match/12124,0.5207593093782118,final
https://www.premierleague.com/match/12125,0.4819478499229389,final
https://www.premierleague.com/match/12126,0.5312604233718414,final
https://www.premierleague.com/match/12127,0.4870703831683169,final
https://www.premierleague.com/match/12128,0.5065421266293395,final
https://www.premierleague.com/match/12129,0.4757727373417948,final
https://www.premierleague.com/match/12130,0.5121226238063344,final
https://www.premierleague.com/match/12131,0.576708286998889,final
https://www.premierleague.com/match/12132,0.5180646337717846,final
https://www.premierleague.com/match/12133,0.5079555785402023,final
https://www.premierleague.com/match/12134,0.48308770423389563,final
https://www.premierleague.com/match/12135,0.5018274918621707,final
https://www.premierleague.com/match/12136,0.5552027988998227,final
https://www.premierleague.com/match/12137,0.49778501448960405,final
https://www.premierleague.com/match/12138,0.5276916348677813,final
https://www.premierleague.com/match/12139,0.5047911033543172,final
https://www.premierleague.com/match/12140,0.4981187588771962,final
https://www.premierleague.com/match/12141,0.510709611752596,final
https://www.premierleague.com/match/12142,0.5169609898303411,final
https://www.premierleague.com/match/12143,0.532519031987471,final
https://www.premierleague.com/match/12144,0.5025637275321669,final
https://www.premierleague.com/match/12145,0.4986712531280043,final
https://www.premierleague.com/match/12146,0.49143708729735813,final
https://www.premierleague.com/match/12147,0.47546098052397584,final
https://www.premierleague.com/match/12148,0.47644494896740697,final
https://www.premierleague.com/match/12149,0.4856714242970249,final
https://www.premierleague.com/match/12150,0.5146932682591279,final
https://www.premierleague.com/match/12151,0.4931604266527341,final
https://www.premierleague.com/match/12152,0.47938045091148046,final
https://www.premierleague.com/match/12153,0.48642084002489816,final
https://www.premierleague.com/match/12154,0.5029787147600944,final
https://www.premierleague.com/match/12155,0.49289172894246713,final
https://www.premierleague.com/match/12156,0.5200966674147061,final
https://www.premierleague.com/match/12157,0.4971000325182291,final
https://www.premierleague.com/match/12158,0.4933766374539104,final
https://www.premierleague.com/match/12159,0.5015399951303332,final
https://www.premierleague.com/match/12160,0.501381246486384,final
https://www.premierleague.com/match/12161,0.499910000000972,final
https://www.premierleague.com/match/12162,0.5002712499733898,final
https://www.premierleague.com/match/12163,0.5422862475586546,final
https://www.premierleague.com/match/12164,0.5234328214960786,final
https://www.premierleague.com/match/12165,0.5235201285951462,final
https://www.premierleague.com/match/12166,0.48843331397796436,final
https://www.premierleague.com/match/12167,0.49647005864813337,final
https://www.premierleague.com/match/12168,0.36672326253978604,final
https://www.premierleague.com/match/12169,0.49902125125012486,final
https://www.premierleague.com/match/12170,0.4838506192494552,final
https://www.premierleague.com/match/12171,0.514212420399408,final
https://www.premierleague.com/match/12172,0.46206180877559866,final
https://www.premierleague.com/match/12173,0.5206657202565887,final
https://www.premierleague.com/match/12174,0.4836470844936303,final
https://www.premierleague.com/match/12175,0.5400167296762495,final
https://www.premierleague.com/match/12176,0.4793367754732071,final
https://www.premierleague.com/match/12177,0.4797098986116258,final
https://www.premierleague.com/match/12178,0.5168011722130833,final
https://www.premierleague.com/match/12179,0.5074419503872756,final
https://www.premierleague.com/match/12180,0.4830065476390551,final
https://www.premierleague.com/match/12181,0.4990387511842602,final
https://www.premierleague.com/match/12182,0.6050399814568689,final
https://www.premierleague.com/match/12183,0.45382816677060667,final
https://www.premierleague.com/match/12184,0.49752877012262064,final
https://www.premierleague.com/match/12185,0.4931629261851074,final
https://www.premierleague.com/match/12186,0.5129008860141188,final
https://www.premierleague.com/match/12187,0.4794615632754426,final
https://www.premierleague.com/match/12188,0.5162854874118833,final
https://www.premierleague.com/match/12189,0.4730573725819597,final
