match_url,away_prob,away_prob_min,away_prob_max,model,home_prob,home_prob_min,home_prob_max,home_prob_softmax
https://www.premierleague.com/match/46605,0.358885,0.17216,0.54561,of,0.64108,0.45435,0.82781,0.5700842750809672
https://www.premierleague.com/match/46606,0.52541,0.30219,0.74863,of,0.47456,0.25134,0.69778,0.4872902385416648
https://www.premierleague.com/match/46607,0.486015,0.25076,0.72127,of,0.513945,0.27869,0.7492,0.506982046123505
https://www.premierleague.com/match/46608,0.53843,0.31717,0.75969,of,0.46153,0.24027,0.68279,0.48078446849676054
https://www.premierleague.com/match/46609,0.513825,0.27947,0.74818,of,0.48613,0.25178,0.72048,0.4930766925165944
https://www.premierleague.com/match/46610,0.39273,0.17386,0.6116,of,0.60722,0.38834,0.8261,0.5534178618562693
https://www.premierleague.com/match/46611,0.5463450000000001,0.31874,0.77395,of,0.453615,0.22601,0.68122,0.47683409763702833
https://www.premierleague.com/match/46612,0.568405,0.31744,0.81937,of,0.4315549999999999,0.1806,0.68251,0.4658407942804869
https://www.premierleague.com/match/46613,0.43613,0.2235,0.64876,of,0.563825,0.35119,0.77646,0.531880441527206
https://www.premierleague.com/match/46614,0.559815,0.32075,0.79888,of,0.440145,0.20108,0.67921,0.4701181527588804
https://www.premierleague.com/match/46615,0.5025850000000001,0.28054,0.72463,of,0.49737,0.27532,0.71942,0.4986962529547485
https://www.premierleague.com/match/46616,0.50624,0.2703,0.74218,of,0.493725,0.25778,0.72967,0.49687129083612475
https://www.premierleague.com/match/46617,0.54516,0.32741,0.76291,of,0.4548,0.23705,0.67255,0.47742535794044366
https://www.premierleague.com/match/46618,0.6066050000000001,0.37941,0.8338,of,0.393345,0.16615,0.62054,0.44688614831448037
https://www.premierleague.com/match/46619,0.503545,0.25382,0.75327,of,0.4964099999999999,0.24669,0.74613,0.498216257567257
https://www.premierleague.com/match/46620,0.560265,0.36306,0.75747,of,0.439675,0.24247,0.63688,0.46988898056609707
https://www.premierleague.com/match/46621,0.611735,0.38402,0.83945,of,0.38823,0.16052,0.61594,0.44435519964841064
https://www.premierleague.com/match/46622,0.557045,0.31902,0.79507,of,0.442925,0.20491,0.68094,0.4715009228013383
https://www.premierleague.com/match/46623,0.593735,0.33621,0.85126,of,0.406235,0.14871,0.66376,0.45326184801538616
https://www.premierleague.com/match/46624,0.5460849999999999,0.31167,0.7805,of,0.45386,0.21945,0.68827,0.4769600780953574
https://www.premierleague.com/match/46625,0.567285,0.35899,0.77558,of,0.43267,0.22438,0.64096,0.4663969785985807
https://www.premierleague.com/match/46626,0.63872,0.40537,0.87207,of,0.361245,0.12791,0.59458,0.43107292184633533
https://www.premierleague.com/match/46627,0.481335,0.24949,0.71318,of,0.51862,0.28677,0.75047,0.5093201703056348
https://www.premierleague.com/match/46628,0.57062,0.35222,0.78902,of,0.429335,0.21094,0.64773,0.4647373882364413
https://www.premierleague.com/match/46629,0.477765,0.25379,0.70174,of,0.522185,0.29821,0.74616,0.5111031743869073
https://www.premierleague.com/match/46630,0.590425,0.35504,0.82581,of,0.40954,0.17416,0.64492,0.4549016488489258
https://www.premierleague.com/match/46631,0.575605,0.30825,0.84296,of,0.424355,0.15701,0.6917,0.46225942047677904
https://www.premierleague.com/match/46632,0.39978,0.20176,0.5978,of,0.60017,0.40215,0.79819,0.5499305268985345
https://www.premierleague.com/match/46633,0.56423,0.33224,0.79622,of,0.43573,0.20374,0.66772,0.46791913179917294
https://www.premierleague.com/match/46634,0.49375,0.27111,0.71639,of,0.506205,0.28356,0.72885,0.5031137097483932
https://www.premierleague.com/match/46635,0.556025,0.31177,0.80028,of,0.44392,0.19967,0.68817,0.4720030648895052
https://www.premierleague.com/match/46636,0.56794,0.36213,0.77375,of,0.43202,0.22621,0.63783,0.4660722164438988
https://www.premierleague.com/match/46637,0.496255,0.24919,0.74332,of,0.5037050000000001,0.25664,0.75077,0.5018624913855974
https://www.premierleague.com/match/46638,0.49199,0.23642,0.74756,of,0.507965,0.25239,0.76354,0.5039936650682094
https://www.premierleague.com/match/46639,0.53616,0.29037,0.78195,of,0.463795,0.21801,0.70958,0.481916640728419
