match_url,away_prob,away_prob_min,away_prob_max,model,home_prob,home_prob_min,home_prob_max,home_prob_softmax
https://www.premierleague.com/match/38308,0.58723,0.36124,0.81322,of,0.41272,0.18673,0.63871,0.4564828822358418
https://www.premierleague.com/match/38309,0.489995,0.21941,0.76058,of,0.50997,0.23938,0.78056,0.5049935839641773
https://www.premierleague.com/match/38310,0.691835,0.4651,0.91857,of,0.308155,0.08143,0.53488,0.40523963332189505
https://www.premierleague.com/match/38311,0.526605,0.24006,0.81315,of,0.473365,0.18683,0.7599,0.4866931430393639
https://www.premierleague.com/match/38312,0.50061,0.25336,0.74786,of,0.49934,0.25209,0.74659,0.4996825000426746
https://www.premierleague.com/match/38313,0.442275,0.18243,0.70212,of,0.557665,0.29782,0.81751,0.528815534211637
https://www.premierleague.com/match/38314,0.68621,0.47219,0.90023,of,0.313745,0.09973,0.52776,0.4079455252170225
https://www.premierleague.com/match/38315,0.5193,0.27561,0.76299,of,0.480655,0.23696,0.72435,0.490339952192027
https://www.premierleague.com/match/38316,0.506665,0.26036,0.75297,of,0.493295,0.24699,0.7396,0.4966575497903548
https://www.premierleague.com/match/38317,0.537535,0.25856,0.81651,of,0.462415,0.18344,0.74139,0.4812288263368549
https://www.premierleague.com/match/38318,0.62752,0.39025,0.86479,of,0.372425,0.13517,0.60968,0.4365698458185357
https://www.premierleague.com/match/38319,0.51773,0.28163,0.75383,of,0.482225,0.24612,0.71833,0.49112468233624884
https://www.premierleague.com/match/38320,0.557285,0.27514,0.83943,of,0.442675,0.16053,0.72482,0.4713788224855836
https://www.premierleague.com/match/38321,0.5259199999999999,0.23892,0.81292,of,0.47404,0.18704,0.76104,0.4870329083173162
https://www.premierleague.com/match/38322,0.626575,0.37883,0.87432,of,0.373385,0.12565,0.62112,0.4370384877575022
https://www.premierleague.com/match/38323,0.488845,0.22967,0.74802,of,0.511115,0.25194,0.77029,0.5055672699099305
