match_url,away_prob,away_prob_min,away_prob_max,model,home_prob,home_prob_min,home_prob_max,home_prob_softmax
https://www.premierleague.com/match/58896,0.5650550000000001,0.35065,0.77946,of_ko,0.4349,0.2205,0.6493,0.46750710706557536
https://www.premierleague.com/match/58897,0.4908249999999999,0.23962,0.74203,of_ko,0.509135,0.25793,0.76034,0.5045773721180542
https://www.premierleague.com/match/58898,0.6074999999999999,0.35675,0.85825,of_ko,0.39246,0.14172,0.6432,0.4464462115480375
https://www.premierleague.com/match/58899,0.28281,0.11715,0.44847,of_ko,0.71715,0.55148,0.88282,0.6069095427560266
https://www.premierleague.com/match/58900,0.414315,0.19115,0.63748,of_ko,0.585635,0.36247,0.8088,0.542725549579359
https://www.premierleague.com/match/58901,0.42654,0.23073,0.62235,of_ko,0.5734049999999999,0.37759,0.76922,0.5366503966336873
https://www.premierleague.com/match/58902,0.648255,0.43726,0.85925,of_ko,0.351715,0.14073,0.5627,0.42640352601894005
https://www.premierleague.com/match/58903,0.413625,0.20592,0.62133,of_ko,0.5863400000000001,0.37863,0.79405,0.5430717323557255
https://www.premierleague.com/match/58904,0.506165,0.27935,0.73298,of_ko,0.493795,0.26698,0.72061,0.49690753943312693
https://www.premierleague.com/match/58905,0.502375,0.24069,0.76406,of_ko,0.49758,0.2359,0.75926,0.4988012522968022
https://www.premierleague.com/match/58906,0.51346,0.2355,0.79142,of_ko,0.486495,0.20854,0.76445,0.49325915844018065
https://www.premierleague.com/match/58907,0.487525,0.22435,0.7507,of_ko,0.51244,0.24926,0.77562,0.5062284278082032
https://www.premierleague.com/match/58908,0.585325,0.38772,0.78293,of_ko,0.41463,0.21703,0.61223,0.4574295636372859
https://www.premierleague.com/match/58909,0.34443,0.14587,0.54299,of_ko,0.65554,0.45697,0.85411,0.5771561763924555
https://www.premierleague.com/match/58910,0.60483,0.40948,0.80018,of_ko,0.395135,0.19979,0.59048,0.4477675071124731
https://www.premierleague.com/match/58911,0.468495,0.26149,0.6755,of_ko,0.53146,0.32445,0.73847,0.5157360514258773
https://www.premierleague.com/match/58912,0.415845,0.18211,0.64958,of_ko,0.58412,0.35038,0.81786,0.5419697603997184
https://www.premierleague.com/match/58913,0.51811,0.30556,0.73066,of_ko,0.48185,0.2693,0.6944,0.49093599308189717
https://www.premierleague.com/match/58914,0.629905,0.4239,0.83591,of_ko,0.3700449999999999,0.16404,0.57605,0.4353981236093119
https://www.premierleague.com/match/58915,0.633425,0.41153,0.85532,of_ko,0.36652,0.14463,0.58841,0.4336670702264832
https://www.premierleague.com/match/58916,0.60709,0.39982,0.81436,of_ko,0.392865,0.1856,0.60013,0.44664763290146287
https://www.premierleague.com/match/58917,0.475875,0.24521,0.70654,of_ko,0.524085,0.29342,0.75475,0.5120501661699353
