match_url,home_prob_softmax,prob_min,prob_max,model
https://www.premierleague.com/match/58896,0.40396,0.1912,0.61672,of
https://www.premierleague.com/match/58897,0.47779,0.22808,0.7275,of
https://www.premierleague.com/match/58898,0.36527,0.11542,0.61512,of
https://www.premierleague.com/match/58899,0.68453,0.51028,0.85878,of
https://www.premierleague.com/match/58900,0.557365,0.33239,0.78234,of
https://www.premierleague.com/match/58901,0.54434,0.34631,0.74237,of
https://www.premierleague.com/match/58902,0.317745,0.11317,0.52232,of
https://www.premierleague.com/match/58903,0.546975,0.33437,0.75958,of
https://www.premierleague.com/match/58904,0.46003,0.23427,0.68579,of
https://www.premierleague.com/match/58905,0.470715,0.20678,0.73465,of
https://www.premierleague.com/match/58906,0.46203,0.18878,0.73528,of
https://www.premierleague.com/match/58907,0.484545,0.22162,0.74747,of
https://www.premierleague.com/match/58908,0.385635,0.19067,0.5806,of
https://www.premierleague.com/match/58909,0.62069,0.41436,0.82702,of
https://www.premierleague.com/match/58910,0.355055,0.16522,0.54489,of
https://www.premierleague.com/match/58911,0.49767,0.29147,0.70387,of
https://www.premierleague.com/match/58912,0.555325,0.317,0.79365,of
https://www.premierleague.com/match/58913,0.4424249999999999,0.22901,0.65584,of
https://www.premierleague.com/match/58914,0.3418299999999999,0.1415,0.54216,of
https://www.premierleague.com/match/58915,0.3406599999999999,0.1253,0.55602,of
https://www.premierleague.com/match/58916,0.362735,0.16021,0.56526,of
https://www.premierleague.com/match/58917,0.490975,0.25844,0.72351,of
https://www.premierleague.com/match/58918,0.393525,0.17216,0.61489,of
https://www.premierleague.com/match/58919,0.510425,0.2723,0.74855,of
https://www.premierleague.com/match/58920,0.556765,0.29853,0.815,of
https://www.premierleague.com/match/58921,0.5139400000000001,0.26323,0.76465,of
https://www.premierleague.com/match/58922,0.52603,0.30818,0.74388,of
https://www.premierleague.com/match/58923,0.637175,0.43966,0.83469,of
https://www.premierleague.com/match/58924,0.410065,0.17595,0.64418,of
https://www.premierleague.com/match/58925,0.48279,0.21575,0.74983,of
https://www.premierleague.com/match/58926,0.50825,0.22966,0.78684,of
https://www.premierleague.com/match/58927,0.46901,0.24461,0.69341,of
https://www.premierleague.com/match/58928,0.43033,0.18129,0.67937,of
https://www.premierleague.com/match/58929,0.53453,0.31389,0.75517,of
