match_url,new_home_prob_softmax,original_home_prob_softmax,result,desc,delta,,better?,Count,
https://www.premierleague.com/match/12243,0.359471205,0.537551657,0,home_win,-0.178080451,,No,,
https://www.premierleague.com/match/12430,0.48607735,0.501269997,0,home_win,-0.015192647,,No,,
https://www.premierleague.com/match/12436,0.469880262,0.496812543,1,away_win,-0.026932281,,Yes,,
https://www.premierleague.com/match/12350,0.516442819,0.494936423,1,away_win,0.021506396,,No,,
https://www.premierleague.com/match/12255,0.45817298,0.506328412,0,home_win,-0.048155432,,No,,
https://www.premierleague.com/match/12463,0.496137577,0.493502866,0,home_win,0.002634711,,Yes,,
https://www.premierleague.com/match/12298,0.506250924,0.49955625,2,draw,0.006694674,,Drawed,,
https://www.premierleague.com/match/12190,0.495612613,0.493814066,1,away_win,0.001798547,,No,,
https://www.premierleague.com/match/12247,0.500515,0.504443633,0,home_win,-0.003928633,,No,,
https://www.premierleague.com/match/12367,0.524689903,0.504841099,1,away_win,0.019848804,,No,,
https://www.premierleague.com/match/12147,0.475460981,0.50926269,1,away_win,-0.03380171,,Yes,,
https://www.premierleague.com/match/12344,0.481804289,0.499765,1,away_win,-0.017960711,,Yes,,
https://www.premierleague.com/match/12156,0.520096667,0.493566605,1,away_win,0.026530062,,No,,
https://www.premierleague.com/match/12328,0.4424709,0.504244898,0,home_win,-0.061773998,,No,,
https://www.premierleague.com/match/12272,0.479828454,0.502037489,2,draw,-0.022209035,,Drawed,,
https://www.premierleague.com/match/12139,0.504791103,0.498191258,2,draw,0.006599845,,Drawed,,
https://www.premierleague.com/match/12391,0.475908669,0.509934942,0,home_win,-0.034026273,,No,,
https://www.premierleague.com/match/12236,0.506624612,0.501203748,0,home_win,0.005420865,,Yes,,
https://www.premierleague.com/match/12370,0.505937221,0.489276645,0,home_win,0.016660576,,Yes,,
https://www.premierleague.com/match/12129,0.475772737,0.501444996,2,draw,-0.025672259,,Drawed,,
https://www.premierleague.com/match/12141,0.510709612,0.499077501,1,away_win,0.011632111,,No,,
https://www.premierleague.com/match/12426,0.530380031,0.498573754,0,home_win,0.031806278,,Yes,,
https://www.premierleague.com/match/12134,0.483087704,0.502167486,0,home_win,-0.019079782,,No,,
