match_url,new_home_prob_softmax,original_home_prob_softmax,result,desc,delta,better?,,count
https://www.premierleague.com/match/38554,0.53210452,0.493905302,1,away_win,0.038199218,No,,
https://www.premierleague.com/match/38587,0.533610488,0.495236394,0,home_win,0.038374093,Yes,,
https://www.premierleague.com/match/38505,0.506112196,0.495695106,1,away_win,0.010417089,No,,
https://www.premierleague.com/match/38348,0.512103885,0.49939,0,home_win,0.012713885,Yes,,
https://www.premierleague.com/match/38322,0.536255009,0.49420151,1,away_win,0.042053499,No,,
https://www.premierleague.com/match/38455,0.497963761,0.500966249,0,home_win,-0.003002488,No,,
https://www.premierleague.com/match/38593,0.439586597,0.509843728,0,home_win,-0.070257131,No,,
https://www.premierleague.com/match/38327,0.484460007,0.502314983,1,away_win,-0.017854977,Yes,,
https://www.premierleague.com/match/38625,0.51695225,0.500695,0,home_win,0.01625725,Yes,,
https://www.premierleague.com/match/38637,0.52459264,0.498513754,0,home_win,0.026078885,Yes,,
https://www.premierleague.com/match/38678,0.515009239,0.497778765,1,away_win,0.017230475,No,,
https://www.premierleague.com/match/38639,0.475268948,0.509737519,0,home_win,-0.034468571,No,,
https://www.premierleague.com/match/38466,0.512744739,0.497327525,1,away_win,0.015417213,No,,
https://www.premierleague.com/match/38627,0.513832719,0.501733743,1,away_win,0.012098976,No,,
https://www.premierleague.com/match/38447,0.55019782,0.489452815,2,draw,0.060745005,Drawed,,
https://www.premierleague.com/match/38365,0.485134382,0.506830825,0,home_win,-0.021696443,No,,
https://www.premierleague.com/match/38552,0.503249954,0.50058625,0,home_win,0.002663704,Yes,,
https://www.premierleague.com/match/38506,0.479389186,0.50001125,1,away_win,-0.020622064,Yes,,
https://www.premierleague.com/match/38339,0.547265946,0.490313712,1,away_win,0.056952234,No,,
https://www.premierleague.com/match/38644,0.469521584,0.503141209,0,home_win,-0.033619624,No,,
https://www.premierleague.com/match/38643,0.478296147,0.50282247,0,home_win,-0.024526323,No,,
https://www.premierleague.com/match/38400,0.507876848,0.498702503,2,draw,0.009174345,Drawed,,
https://www.premierleague.com/match/38464,0.51432358,0.496390063,1,away_win,0.017933517,No,,
https://www.premierleague.com/match/38313,0.47474526,0.507836858,0,home_win,-0.033091599,No,,
https://www.premierleague.com/match/38437,0.491935699,0.503222455,1,away_win,-0.011286756,Yes,,
https://www.premierleague.com/match/38615,0.488199692,0.503854924,2,draw,-0.015655232,Drawed,,
https://www.premierleague.com/match/38478,0.503166208,0.503416197,0,home_win,-0.000249989,No,,
https://www.premierleague.com/match/38450,0.50798807,0.495342635,1,away_win,0.012645436,No,,
https://www.premierleague.com/match/38645,0.55736011,0.490749806,0,home_win,0.066610305,Yes,,
https://www.premierleague.com/match/38372,0.474726558,0.509510103,0,home_win,-0.034783545,No,,
https://www.premierleague.com/match/38632,0.448660326,0.51545008,0,home_win,-0.066789754,No,,
https://www.premierleague.com/match/38653,0.515061692,0.498565004,1,away_win,0.016496688,No,,
https://www.premierleague.com/match/38560,0.54860849,0.492453073,1,away_win,0.056155417,No,,
https://www.premierleague.com/match/38360,0.49042617,0.497463772,0,home_win,-0.007037601,No,,
https://www.premierleague.com/match/38318,0.537158861,0.493616597,0,home_win,0.043542265,Yes,,
https://www.premierleague.com/match/38317,0.49978625,0.50198124,2,draw,-0.00219499,Drawed,,
https://www.premierleague.com/match/38338,0.488815616,0.504198651,2,draw,-0.015383035,Drawed,,
https://www.premierleague.com/match/38605,0.490711069,0.502922467,0,home_win,-0.012211398,No,,
https://www.premierleague.com/match/38656,0.516884827,0.501506245,2,draw,0.015378582,Drawed,,
https://www.premierleague.com/match/38448,0.492241873,0.500736249,0,home_win,-0.008494377,No,,
https://www.premierleague.com/match/38630,0.507623159,0.498736253,0,home_win,0.008886907,Yes,,
https://www.premierleague.com/match/38636,0.499235001,0.498372506,0,home_win,0.000862495,Yes,,
https://www.premierleague.com/match/38362,0.497733766,0.50031125,2,draw,-0.002577484,Drawed,,
https://www.premierleague.com/match/38412,0.48121884,0.501407496,0,home_win,-0.020188656,No,,
https://www.premierleague.com/match/38540,0.493806567,0.501462496,0,home_win,-0.007655929,No,,
https://www.premierleague.com/match/38608,0.509846227,0.494910176,2,draw,0.014936051,Drawed,,
https://www.premierleague.com/match/38316,0.492864235,0.50021125,0,home_win,-0.007347015,No,,
https://www.premierleague.com/match/38577,0.502208736,0.50193624,0,home_win,0.000272495,Yes,,
https://www.premierleague.com/match/38490,0.458444827,0.508724115,2,draw,-0.050279288,Drawed,,
https://www.premierleague.com/match/38443,0.491928201,0.501288747,0,home_win,-0.009360546,No,,
https://www.premierleague.com/match/38342,0.502743722,0.503009964,1,away_win,-0.000266241,Yes,,
https://www.premierleague.com/match/38558,0.496722547,0.499267501,1,away_win,-0.002544954,Yes,,
https://www.premierleague.com/match/38534,0.498725003,0.505937221,0,home_win,-0.007212218,No,,
https://www.premierleague.com/match/38470,0.50421615,0.496982537,1,away_win,0.007233613,No,,
https://www.premierleague.com/match/38573,0.518877273,0.496501307,1,away_win,0.022375966,No,,
https://www.premierleague.com/match/38488,0.511734095,0.497328775,2,draw,0.01440532,Drawed,,
https://www.premierleague.com/match/38433,0.461462833,0.506389652,2,draw,-0.04492682,Drawed,,
https://www.premierleague.com/match/38648,0.4998775,0.50038125,1,away_win,-0.00050375,Yes,,
https://www.premierleague.com/match/38508,0.489421579,0.4996825,0,home_win,-0.010260921,No,,
https://www.premierleague.com/match/38499,0.505194813,0.498292507,0,home_win,0.006902306,Yes,,
https://www.premierleague.com/match/38469,0.497016285,0.501596245,0,home_win,-0.004579959,No,,
https://www.premierleague.com/match/38664,0.470475637,0.503649935,2,draw,-0.033174298,Drawed,,
https://www.premierleague.com/match/38633,0.51971727,0.498246257,1,away_win,0.021471013,No,,
https://www.premierleague.com/match/38382,0.491188412,0.501272497,1,away_win,-0.010084085,Yes,,
https://www.premierleague.com/match/38355,0.503957417,0.495742603,1,away_win,0.008214814,No,,
https://www.premierleague.com/match/38489,0.50024,0.497592519,1,away_win,0.002647481,No,,
https://www.premierleague.com/match/38571,0.52387932,0.492280613,1,away_win,0.031598706,No,,
https://www.premierleague.com/match/38324,0.5001675,0.49801501,0,home_win,0.00215249,Yes,,
https://www.premierleague.com/match/38468,0.50843545,0.497081283,1,away_win,0.011354166,No,,
https://www.premierleague.com/match/38428,0.522312671,0.497981261,1,away_win,0.02433141,No,,
https://www.premierleague.com/match/38462,0.50658212,0.49947,0,home_win,0.00711212,Yes,,
https://www.premierleague.com/match/38575,0.489035508,0.50062125,2,draw,-0.011585742,Drawed,,
https://www.premierleague.com/match/38353,0.511792813,0.49716253,1,away_win,0.014630282,No,,
https://www.premierleague.com/match/38369,0.49754752,0.499825,0,home_win,-0.00227748,No,,
https://www.premierleague.com/match/38529,0.521475529,0.493235413,0,home_win,0.028240117,Yes,,
https://www.premierleague.com/match/38620,0.511900252,0.498115009,0,home_win,0.013785243,Yes,,
https://www.premierleague.com/match/38654,0.478490783,0.504387387,0,home_win,-0.025896604,No,,
