,match_url,new_home_prob_softmax,original_home_prob_softmax,result,desc,delta,model,season
100,https://www.premierleague.com/match/12472,0.22728,0.4940127861873317,2,draw,-0.2667327861873316,final,1516
101,https://www.premierleague.com/match/12118,0.239195,0.5017849924168232,0,home_win,-0.2625899924168232,final,1516
102,https://www.premierleague.com/match/12400,0.337895,0.4946464545940892,1,away_win,-0.1567514545940891,final,1516
103,https://www.premierleague.com/match/12296,0.31793,0.5012237475564805,2,draw,-0.1832937475564804,final,1516
104,https://www.premierleague.com/match/12378,0.3154,0.5004287498949126,2,draw,-0.1850287498949125,final,1516
105,https://www.premierleague.com/match/12410,0.356815,0.5022037357300537,1,away_win,-0.1453887357300537,final,1516
106,https://www.premierleague.com/match/12261,0.318385,0.5017862424008811,0,home_win,-0.1834012424008811,final,1516
107,https://www.premierleague.com/match/12361,0.27696,0.4993700003333958,2,draw,-0.2224100003333958,final,1516
108,https://www.premierleague.com/match/12234,0.33747,0.497813763932687,1,away_win,-0.160343763932687,final,1516
109,https://www.premierleague.com/match/12369,0.54206,0.5260401681613419,2,draw,0.016019831838658,final,1516
110,https://www.premierleague.com/match/12359,0.566215,0.5324580405862708,0,home_win,0.0337569594137292,final,1516
111,https://www.premierleague.com/match/12360,0.294895,0.5033349505440529,1,away_win,-0.2084399505440528,final,1516
112,https://www.premierleague.com/match/12358,0.194625,0.490383685935456,0,home_win,-0.295758685935456,final,1516
113,https://www.premierleague.com/match/12449,0.1961699999999999,0.4911734170600424,2,draw,-0.2950034170600425,final,1516
114,https://www.premierleague.com/match/12135,0.267685,0.4985687539091633,0,home_win,-0.2308837539091632,final,1516
115,https://www.premierleague.com/match/12366,0.36505,0.5122350570599898,0,home_win,-0.1471850570599898,final,1516
116,https://www.premierleague.com/match/12267,0.307405,0.5011399980246121,0,home_win,-0.193734998024612,final,1516
117,https://www.premierleague.com/match/12235,0.314905,0.5057347485126471,0,home_win,-0.1908297485126471,final,1516
118,https://www.premierleague.com/match/12375,0.290155,0.5069632997698698,0,home_win,-0.2168082997698697,final,1516
119,https://www.premierleague.com/match/12454,0.32539,0.4999462500002071,1,away_win,-0.174556250000207,final,1516
120,https://www.premierleague.com/match/12282,0.568865,0.534196530500495,2,draw,0.0346684694995049,final,1516
121,https://www.premierleague.com/match/12386,0.184335,0.4884583006280223,1,away_win,-0.3041233006280223,final,1516
122,https://www.premierleague.com/match/12264,0.27441,0.4991275008855936,2,draw,-0.2247175008855936,final,1516
123,https://www.premierleague.com/match/12450,0.31348,0.4992112506542691,0,home_win,-0.1857312506542691,final,1516
124,https://www.premierleague.com/match/12451,0.27074,0.5070207885254097,0,home_win,-0.2362807885254096,final,1516
125,https://www.premierleague.com/match/12243,0.67689,0.5375516566204894,0,home_win,0.1393383433795105,final,1516
126,https://www.premierleague.com/match/12430,0.277815,0.5012699972688297,0,home_win,-0.2234549972688297,final,1516
127,https://www.premierleague.com/match/12436,0.347075,0.4968125431799621,1,away_win,-0.149737543179962,final,1516
128,https://www.premierleague.com/match/12350,0.221455,0.494936423116191,1,away_win,-0.273481423116191,final,1516
129,https://www.premierleague.com/match/12255,0.35911,0.506328412040447,0,home_win,-0.147218412040447,final,1516
