match_url,away_prob,away_prob_min,away_prob_max,model,home_prob,home_prob_min,home_prob_max,home_prob_softmax
https://www.premierleague.com/match/12115,0.327615,0.18016,0.47507,final,0.227405,0.10061,0.3542,0.47496844382751874
https://www.premierleague.com/match/12116,0.19713,0.09718,0.29708,final,0.3345349999999999,0.19629,0.47278,0.5342973054953319
https://www.premierleague.com/match/12117,0.227255,0.10414,0.35037,final,0.31693,0.17616,0.4577,0.5224037385093577
https://www.premierleague.com/match/12118,0.337465,0.17262,0.50231,final,0.239195,0.09995,0.37844,0.4754522516071954
https://www.premierleague.com/match/12119,0.32492,0.17937,0.47047,final,0.23144,0.11891,0.34397,0.4766470033907279
https://www.premierleague.com/match/12120,0.29498,0.14828,0.44168,final,0.257735,0.12802,0.38745,0.4906898262234676
https://www.premierleague.com/match/12121,0.113075,0.02319,0.20296,final,0.6576,0.43866,0.87654,0.6328644188003345
https://www.premierleague.com/match/12122,0.25082,0.12643,0.37521,final,0.30142,0.16365,0.43919,0.5126473016447073
https://www.premierleague.com/match/12123,0.2607399999999999,0.13399,0.38749,final,0.27307,0.14069,0.40545,0.5030824609481701
https://www.premierleague.com/match/12124,0.31201,0.17676,0.44726,final,0.228925,0.12025,0.3376,0.4792406906217882
https://www.premierleague.com/match/12125,0.25103,0.12849,0.37357,final,0.32327,0.17669,0.46985,0.5180521500770612
https://www.premierleague.com/match/12126,0.33751,0.18566,0.48936,final,0.212305,0.09448,0.33013,0.46873957662815857
https://www.premierleague.com/match/12127,0.255845,0.11609,0.3956,final,0.307575,0.15155,0.4636,0.512929616831683
https://www.premierleague.com/match/12128,0.289605,0.15147,0.42774,final,0.263435,0.1306,0.39627,0.4934578733706606
https://www.premierleague.com/match/12129,0.20312,0.10782,0.29842,final,0.300105,0.17817,0.42204,0.5242272626582052
https://www.premierleague.com/match/12130,0.311105,0.16221,0.46,final,0.262605,0.12347,0.40174,0.48787737619366556
https://www.premierleague.com/match/12131,0.52402,0.25996,0.78808,final,0.214745,0.05318,0.37631,0.42329171300111107
https://www.premierleague.com/match/12132,0.297975,0.16823,0.42772,final,0.225685,0.11345,0.33792,0.4819353662282154
https://www.premierleague.com/match/12133,0.262525,0.15574,0.36931,final,0.2307,0.12576,0.33564,0.4920444214597976
https://www.premierleague.com/match/12134,0.24131,0.10653,0.37609,final,0.308985,0.1562,0.46177,0.5169122957661043
https://www.premierleague.com/match/12135,0.274995,0.13607,0.41392,final,0.267685,0.12626,0.40911,0.49817250813782926
https://www.premierleague.com/match/12136,0.388,0.22985,0.54615,final,0.166285,0.06986,0.26271,0.4447972011001773
https://www.premierleague.com/match/12137,0.281205,0.13619,0.42622,final,0.290065,0.15006,0.43007,0.5022149855103959
https://www.premierleague.com/match/12138,0.33532,0.1776,0.49304,final,0.2244399999999999,0.09716,0.35172,0.47230836513221874
