match_url,away_prob,away_prob_min,away_prob_max,model,home_prob,home_prob_min,home_prob_max,home_prob_softmax
https://www.premierleague.com/match/38308,0.214865,0.11948,0.31025,final,0.51259,0.38426,0.64092,0.5738862801900556
https://www.premierleague.com/match/38309,0.3529,0.14763,0.55817,final,0.47556,0.30405,0.64707,0.5306266102989904
https://www.premierleague.com/match/38310,0.203735,0.03999,0.36748,final,0.3317,0.09523,0.56817,0.5319476665302546
https://www.premierleague.com/match/38311,0.26043,0.11979,0.40107,final,0.47605,0.29548,0.65662,0.5536971205510884
https://www.premierleague.com/match/38312,0.286305,0.1494,0.42321,final,0.517055,0.37926,0.65485,0.5574328886576378
https://www.premierleague.com/match/38313,0.2782,0.17132,0.38508,final,0.5666599999999999,0.45709,0.67623,0.5716190737024182
https://www.premierleague.com/match/38314,0.15632,0.07054,0.2421,final,0.499495,0.36841,0.63058,0.5849615616450786
https://www.premierleague.com/match/38315,0.26369,0.13951,0.38787,final,0.5115799999999999,0.37329,0.64987,0.5616570900211608
https://www.premierleague.com/match/38316,0.2840249999999999,0.15275,0.4153,final,0.495455,0.34448,0.64643,0.5526614704197268
https://www.premierleague.com/match/38317,0.259135,0.11971,0.39856,final,0.522295,0.37696,0.66763,0.5654129305210854
https://www.premierleague.com/match/38318,0.17239,0.08914,0.25564,final,0.5314,0.40431,0.65849,0.5888007618680381
https://www.premierleague.com/match/38319,0.268965,0.1489,0.38903,final,0.5038199999999999,0.36349,0.64415,0.5584453580409094
https://www.premierleague.com/match/38320,0.27321,0.11339,0.43303,final,0.47797,0.29315,0.66279,0.5510118945657563
https://www.premierleague.com/match/38321,0.305185,0.14813,0.46224,final,0.49015,0.32583,0.65447,0.5461098654739709
https://www.premierleague.com/match/38322,0.201155,0.08887,0.31344,final,0.4922999999999999,0.33481,0.64979,0.5722764247524645
https://www.premierleague.com/match/38323,0.29094,0.14935,0.43253,final,0.51341,0.36374,0.66308,0.5553892403719378
https://www.premierleague.com/match/38324,0.25046,0.138,0.36292,final,0.527555,0.40279,0.65232,0.5688338810717402
https://www.premierleague.com/match/38325,0.410505,0.23603,0.58498,final,0.46512,0.30463,0.62561,0.5136503571469107
https://www.premierleague.com/match/38326,0.6612100000000001,0.42176,0.90066,final,0.284655,0.06959,0.49972,0.40695805714573613
https://www.premierleague.com/match/38327,0.3005,0.15762,0.44338,final,0.499835,0.35032,0.64935,0.5496693933427794
https://www.premierleague.com/match/38328,0.2548399999999999,0.13054,0.37914,final,0.48626,0.34527,0.62725,0.5575981722717468
https://www.premierleague.com/match/38329,0.22619,0.10571,0.34667,final,0.505495,0.35975,0.65124,0.5693758272007239
https://www.premierleague.com/match/38330,0.24004,0.12011,0.35997,final,0.466295,0.31025,0.62234,0.5563236810937819
https://www.premierleague.com/match/38331,0.311615,0.1388,0.48443,final,0.44972,0.26639,0.63305,0.5344714778930542
https://www.premierleague.com/match/38332,0.296185,0.16332,0.42905,final,0.5138499999999999,0.36956,0.65814,0.5542024183742832
