match_url,home_prob_softmax
https://www.premierleague.com/match/14040,0.509378899763323
https://www.premierleague.com/match/14041,0.4684581908497484
https://www.premierleague.com/match/14042,0.497645017414364
https://www.premierleague.com/match/14043,0.5232369989452665
https://www.premierleague.com/match/14044,0.4572794139154304
https://www.premierleague.com/match/14045,0.4718485535500709
https://www.premierleague.com/match/14046,0.4806059849607738
https://www.premierleague.com/match/14047,0.5191281601493487
https://www.premierleague.com/match/14048,0.5107321014082833
https://www.premierleague.com/match/14049,0.47422287365531696
https://www.premierleague.com/match/14050,0.4849670321946941
https://www.premierleague.com/match/14051,0.5007687493942495
https://www.premierleague.com/match/14052,0.5360038278398048
https://www.premierleague.com/match/14053,0.505717250807744
https://www.premierleague.com/match/14054,0.4914045968656232
https://www.premierleague.com/match/14055,0.5061934332088096
https://www.premierleague.com/match/14056,0.5421795145140581
https://www.premierleague.com/match/14057,0.4807769795781777
https://www.premierleague.com/match/14058,0.5041936516591115
https://www.premierleague.com/match/14059,0.5292988961891483
https://www.premierleague.com/match/14060,0.5293362672610409
https://www.premierleague.com/match/14061,0.5235600399334339
https://www.premierleague.com/match/14062,0.49857000389892986
https://www.premierleague.com/match/14063,0.45674836827111626
https://www.premierleague.com/match/14064,0.5278424184069209
https://www.premierleague.com/match/14065,0.49594758873529465
https://www.premierleague.com/match/14066,0.5152690008739539
https://www.premierleague.com/match/14067,0.5192954128556415
https://www.premierleague.com/match/14068,0.49699253627015066
https://www.premierleague.com/match/14069,0.5161781007048877
https://www.premierleague.com/match/14070,0.5178024714707544
https://www.premierleague.com/match/14071,0.47031619757800436
https://www.premierleague.com/match/14072,0.5377989942823039
https://www.premierleague.com/match/14073,0.4948614309226153
https://www.premierleague.com/match/14074,0.5289737540485028
https://www.premierleague.com/match/14075,0.49190320785784036
https://www.premierleague.com/match/14076,0.4732368534041753
https://www.premierleague.com/match/14077,0.4717376576053901
https://www.premierleague.com/match/14078,0.45926423999987387
https://www.premierleague.com/match/14079,0.49266302667859696
https://www.premierleague.com/match/14080,0.5284791421290139
https://www.premierleague.com/match/14081,0.5098549735424681
https://www.premierleague.com/match/14082,0.4961263275038144
https://www.premierleague.com/match/14083,0.478843889011527
https://www.premierleague.com/match/14084,0.4971937794653999
https://www.premierleague.com/match/14085,0.5223575811747688
https://www.premierleague.com/match/14086,0.49368533576165063
https://www.premierleague.com/match/14087,0.5439996434472816
https://www.premierleague.com/match/14088,0.4916870160931752
https://www.premierleague.com/match/14089,0.5018649913508619
https://www.premierleague.com/match/14090,0.4704320394503
https://www.premierleague.com/match/14091,0.4875413293820654
https://www.premierleague.com/match/14092,0.49810375909123783
https://www.premierleague.com/match/14093,0.5369823371022615
https://www.premierleague.com/match/14094,0.5166188760492957
https://www.premierleague.com/match/14095,0.47771976440363717
https://www.premierleague.com/match/14096,0.47857313087859404
https://www.premierleague.com/match/14097,0.47250650985672904
https://www.premierleague.com/match/14098,0.47519911956678673
https://www.premierleague.com/match/14099,0.517892356799642
https://www.premierleague.com/match/14100,0.5038086763324785
https://www.premierleague.com/match/14101,0.5004174999029695
https://www.premierleague.com/match/14102,0.4486640360362517
https://www.premierleague.com/match/14103,0.5197122775633469
https://www.premierleague.com/match/14104,0.5275533083341971
https://www.premierleague.com/match/14105,0.48365957113294505
https://www.premierleague.com/match/14106,0.4925080607638191
https://www.premierleague.com/match/14107,0.5158571804017409
https://www.premierleague.com/match/14108,0.5201965050603968
https://www.premierleague.com/match/14109,0.5189846189592819
https://www.premierleague.com/match/14110,0.5138389645133112
https://www.premierleague.com/match/14111,0.5055285246807204
https://www.premierleague.com/match/14112,0.5169472556396673
https://www.premierleague.com/match/14113,0.49238558871915583
https://www.premierleague.com/match/14114,0.4784870399090541
https://www.premierleague.com/match/14115,0.5108395513842268
https://www.premierleague.com/match/14116,0.5079418320152087
https://www.premierleague.com/match/14117,0.4821825475609314
https://www.premierleague.com/match/14118,0.5018462416091126
https://www.premierleague.com/match/14119,0.4779742638282092
https://www.premierleague.com/match/14120,0.5012112476305962
https://www.premierleague.com/match/14121,0.4628063320929123
https://www.premierleague.com/match/14122,0.4924480743429634
https://www.premierleague.com/match/14123,0.49696128741254353
https://www.premierleague.com/match/14124,0.4982850067255695
https://www.premierleague.com/match/14125,0.48370327453112394
https://www.premierleague.com/match/14126,0.5090302679679596
https://www.premierleague.com/match/14127,0.5231471925799007
https://www.premierleague.com/match/14128,0.4742465605895813
https://www.premierleague.com/match/14129,0.5131394741131163
https://www.premierleague.com/match/14130,0.5017049933913938
https://www.premierleague.com/match/14131,0.48926040204947097
https://www.premierleague.com/match/14132,0.5244779166390277
https://www.premierleague.com/match/14133,0.5064171476228394
https://www.premierleague.com/match/14134,0.46231907917254333
https://www.premierleague.com/match/14135,0.5090815011560604
