match_url,away_prob,away_prob_min,away_prob_max,model,home_prob,home_prob_min,home_prob_max,home_prob_softmax
https://www.premierleague.com/match/12115,0.31151,0.14143,0.48159,of_to_sc_ko,0.22062,0.07494,0.3663,0.4772931296212585
https://www.premierleague.com/match/12116,0.182755,0.06744,0.29807,of_to_sc_ko,0.321445,0.16007,0.48282,0.5346170298082993
https://www.premierleague.com/match/12117,0.223885,0.08146,0.36631,of_to_sc_ko,0.29593,0.13355,0.45831,0.5180034634524541
https://www.premierleague.com/match/12118,0.3243749999999999,0.1352,0.51355,of_to_sc_ko,0.233325,0.07483,0.39182,0.4772532122626814
https://www.premierleague.com/match/12119,0.31214,0.13976,0.48452,of_to_sc_ko,0.219635,0.08832,0.35095,0.4768902271810748
https://www.premierleague.com/match/12120,0.290495,0.12272,0.45827,of_to_sc_ko,0.24374,0.0947,0.39278,0.4883133788644962
https://www.premierleague.com/match/12121,0.1120449999999999,0.01442,0.20967,of_to_sc_ko,0.65233,0.40645,0.89821,0.6318787135088114
https://www.premierleague.com/match/12122,0.24055,0.09743,0.38367,of_to_sc_ko,0.292655,0.1318,0.45351,0.5130233036857128
https://www.premierleague.com/match/12123,0.251295,0.10383,0.39876,of_to_sc_ko,0.26006,0.10655,0.41357,0.5021912359715016
https://www.premierleague.com/match/12124,0.30729,0.14773,0.46685,of_to_sc_ko,0.208165,0.08037,0.33596,0.4752390213116502
https://www.premierleague.com/match/12125,0.24161,0.09972,0.3835,of_to_sc_ko,0.31112,0.13885,0.48339,0.5173705065601392
https://www.premierleague.com/match/12126,0.32167,0.14674,0.4966,of_to_sc_ko,0.207335,0.07342,0.34125,0.47144734775225644
https://www.premierleague.com/match/12127,0.248465,0.08904,0.40789,of_to_sc_ko,0.300395,0.12464,0.47615,0.5129795832673089
https://www.premierleague.com/match/12128,0.281795,0.1254,0.43819,of_to_sc_ko,0.24912,0.10026,0.39798,0.49183197670673673
https://www.premierleague.com/match/12129,0.19003,0.07565,0.30441,of_to_sc_ko,0.28124,0.13269,0.42979,0.5227867048053394
https://www.premierleague.com/match/12130,0.29187,0.12491,0.45883,of_to_sc_ko,0.261605,0.10275,0.42046,0.4924343274854137
https://www.premierleague.com/match/12131,0.5254300000000001,0.23049,0.82037,of_to_sc_ko,0.2116,0.0363,0.3869,0.4221801556627691
https://www.premierleague.com/match/12132,0.284345,0.12984,0.43885,of_to_sc_ko,0.213005,0.07852,0.34749,0.4821725602665151
