match_url,home_prob_softmax,prob_min,prob_max,model
https://www.premierleague.com/match/12115,0.42704,0.18022,0.67386,of_ko
https://www.premierleague.com/match/12116,0.60962,0.38279,0.83645,of_ko
https://www.premierleague.com/match/12117,0.558055,0.31266,0.80345,of_ko
https://www.premierleague.com/match/12118,0.436215,0.17713,0.6953,of_ko
https://www.premierleague.com/match/12119,0.441945,0.20921,0.67468,of_ko
https://www.premierleague.com/match/12120,0.468535,0.22224,0.71483,of_ko
https://www.premierleague.com/match/12121,0.771195,0.61835,0.92404,of_ko
https://www.premierleague.com/match/12122,0.53686,0.30296,0.77076,of_ko
https://www.premierleague.com/match/12123,0.506175,0.25857,0.75378,of_ko
https://www.premierleague.com/match/12124,0.427565,0.19703,0.6581,of_ko
https://www.premierleague.com/match/12125,0.54183,0.31318,0.77048,of_ko
https://www.premierleague.com/match/12126,0.4174,0.17683,0.65797,of_ko
https://www.premierleague.com/match/12127,0.537955,0.28423,0.79168,of_ko
https://www.premierleague.com/match/12128,0.472275,0.23339,0.71116,of_ko
https://www.premierleague.com/match/12129,0.57182,0.33679,0.80685,of_ko
https://www.premierleague.com/match/12130,0.474075,0.23179,0.71636,of_ko
https://www.premierleague.com/match/12131,0.36606,0.13846,0.59366,of_ko
https://www.premierleague.com/match/12132,0.44042,0.19589,0.68495,of_ko
https://www.premierleague.com/match/12133,0.4749549999999999,0.22749,0.72242,of_ko
https://www.premierleague.com/match/12134,0.55262,0.29348,0.81176,of_ko
https://www.premierleague.com/match/12135,0.49587,0.2394,0.75234,of_ko
https://www.premierleague.com/match/12136,0.34553,0.1176,0.57346,of_ko
https://www.premierleague.com/match/12137,0.50415,0.26333,0.74497,of_ko
https://www.premierleague.com/match/12138,0.42255,0.17429,0.67081,of_ko
https://www.premierleague.com/match/12139,0.48761,0.20362,0.7716,of_ko
https://www.premierleague.com/match/12140,0.483025,0.19228,0.77377,of_ko
https://www.premierleague.com/match/12141,0.463965,0.20011,0.72782,of_ko
https://www.premierleague.com/match/12142,0.471685,0.20444,0.73893,of_ko
https://www.premierleague.com/match/12143,0.40577,0.18076,0.63078,of_ko
https://www.premierleague.com/match/12144,0.50035,0.25411,0.74659,of_ko
https://www.premierleague.com/match/12145,0.503995,0.26725,0.74074,of_ko
https://www.premierleague.com/match/12146,0.521925,0.26615,0.7777,of_ko
https://www.premierleague.com/match/12147,0.57945,0.33124,0.82766,of_ko
https://www.premierleague.com/match/12148,0.5595,0.30039,0.81861,of_ko
https://www.premierleague.com/match/12149,0.555255,0.30351,0.807,of_ko
https://www.premierleague.com/match/12150,0.476805,0.23122,0.72239,of_ko
https://www.premierleague.com/match/12151,0.517475,0.27098,0.76397,of_ko
https://www.premierleague.com/match/12152,0.56341,0.32723,0.79959,of_ko
https://www.premierleague.com/match/12153,0.54469,0.30597,0.78341,of_ko
https://www.premierleague.com/match/12154,0.4841499999999999,0.25079,0.71751,of_ko
https://www.premierleague.com/match/12155,0.50441,0.25558,0.75324,of_ko
https://www.premierleague.com/match/12156,0.432355,0.16586,0.69885,of_ko
https://www.premierleague.com/match/12157,0.50591,0.26808,0.74374,of_ko
https://www.premierleague.com/match/12158,0.51339,0.26835,0.75843,of_ko
https://www.premierleague.com/match/12159,0.49618,0.22109,0.77127,of_ko
https://www.premierleague.com/match/12160,0.498465,0.2581,0.73883,of_ko
https://www.premierleague.com/match/12161,0.4976399999999999,0.25013,0.74515,of_ko
https://www.premierleague.com/match/12162,0.49299,0.21767,0.76831,of_ko
https://www.premierleague.com/match/12163,0.382795,0.14861,0.61698,of_ko
https://www.premierleague.com/match/12164,0.4315049999999999,0.19614,0.66687,of_ko
