match_id,prob,prob_min,prob_max,model
12275,0.55106,0.35017,0.75195,of_pk
12276,0.53683,0.334,0.73966,of_pk
12277,0.573785,0.39372,0.75385,of_pk
12278,0.422235,0.25218,0.59229,of_pk
12279,0.350005,0.18632,0.51369,of_pk
12280,0.61194,0.34781,0.87607,of_pk
12281,0.49518,0.27539,0.71497,of_pk
12282,0.608555,0.42164,0.79547,of_pk
12283,0.44431499999999996,0.24464,0.64399,of_pk
12284,0.41178000000000003,0.24441,0.57915,of_pk
12285,0.672485,0.47565,0.86932,of_pk
12286,0.594905,0.3289,0.86091,of_pk
12287,0.548995,0.36252,0.73547,of_pk
12288,0.55036,0.35151,0.74921,of_pk
12289,0.556545,0.37218,0.74091,of_pk
12290,0.434005,0.18628,0.68173,of_pk
12291,0.451145,0.27214,0.63015,of_pk
12292,0.45635,0.25898,0.65372,of_pk
12293,0.36761,0.18893,0.54629,of_pk
12294,0.586165,0.3975,0.77483,of_pk
12295,0.5088,0.30995,0.70765,of_pk
12296,0.513855,0.26696,0.76075,of_pk
12297,0.48617,0.28057,0.69177,of_pk
12298,0.447665,0.26176,0.63357,of_pk
12299,0.376965,0.20571,0.54822,of_pk
12300,0.36398,0.18659,0.54137,of_pk
12301,0.534465,0.29851,0.77042,of_pk
12302,0.25554,0.09365,0.41743,of_pk
12303,0.38241500000000006,0.18346,0.58137,of_pk
12304,0.430025,0.24933,0.61072,of_pk
12305,0.52783,0.33655,0.71911,of_pk
12306,0.41871,0.202,0.63542,of_pk
12307,0.5618449999999999,0.35195,0.77174,of_pk
12308,0.39092499999999997,0.21085,0.571,of_pk
12309,0.442125,0.22671,0.65754,of_pk
12310,0.40114,0.21558,0.5867,of_pk
12311,0.488845,0.28116,0.69653,of_pk
12312,0.213605,0.07453,0.35268,of_pk
12313,0.356415,0.16825,0.54458,of_pk
12314,0.39288,0.20296,0.5828,of_pk
12315,0.539425,0.23979,0.83906,of_pk
12316,0.60041,0.39774,0.80308,of_pk
12317,0.37826499999999996,0.20907,0.54746,of_pk
12318,0.524875,0.33171,0.71804,of_pk
12319,0.47312,0.25707,0.68917,of_pk
12320,0.48484000000000005,0.28375,0.68593,of_pk
12321,0.45248,0.24369,0.66127,of_pk
12322,0.47318000000000005,0.28509,0.66127,of_pk
12323,0.441895,0.24259,0.6412,of_pk
12324,0.58997,0.39938,0.78056,of_pk
12325,0.50207,0.28024,0.7239,of_pk
12326,0.468295,0.26782,0.66877,of_pk
12327,0.52169,0.34956,0.69382,of_pk
12328,0.62273,0.36669,0.87877,of_pk
12329,0.63591,0.41592,0.8559,of_pk
12330,0.44211500000000004,0.23423,0.65,of_pk
12331,0.6147750000000001,0.44033,0.78922,of_pk
12332,0.49919,0.33018,0.6682,of_pk
12333,0.40995000000000004,0.23238,0.58752,of_pk
12334,0.410885,0.18753,0.63424,of_pk
12335,0.30908,0.08121,0.53695,of_pk
12336,0.44825,0.19179,0.70471,of_pk
12337,0.53432,0.34902,0.71962,of_pk
12338,0.34462499999999996,0.15541,0.53384,of_pk
12339,0.46681,0.26395,0.66967,of_pk
12340,0.498265,0.30037,0.69616,of_pk
12341,0.549145,0.33891,0.75938,of_pk
12342,0.20918,0.066,0.35236,of_pk
12343,0.394545,0.21819,0.5709,of_pk
12344,0.52274,0.29879,0.74669,of_pk
12345,0.50683,0.33947,0.67419,of_pk
12346,0.43937000000000004,0.22247,0.65627,of_pk
12347,0.31358,0.14469,0.48247,of_pk
12348,0.49668,0.31785,0.67551,of_pk
12349,0.35941,0.18169,0.53713,of_pk
12350,0.425355,0.23788,0.61283,of_pk
12351,0.5564800000000001,0.35009,0.76287,of_pk
12352,0.265165,0.0903,0.44003,of_pk
12353,0.5353749999999999,0.30387,0.76688,of_pk
12354,0.374425,0.19409,0.55476,of_pk
12355,0.48985,0.2906,0.6891,of_pk
12356,0.52812,0.33976,0.71648,of_pk
12357,0.5917399999999999,0.38332,0.80016,of_pk
12358,0.33794500000000005,0.15543,0.52046,of_pk
12359,0.5973999999999999,0.37883,0.81597,of_pk
12360,0.477645,0.28901,0.66628,of_pk
12361,0.441455,0.21331,0.6696,of_pk
12362,0.5157499999999999,0.32606,0.70544,of_pk
12363,0.41367000000000004,0.23704,0.5903,of_pk
12364,0.5478649999999999,0.37148,0.72425,of_pk
12365,0.46896,0.20575,0.73217,of_pk
12366,0.582335,0.39359,0.77108,of_pk
12367,0.39237500000000003,0.20081,0.58394,of_pk
12368,0.44394,0.26814,0.61974,of_pk
12369,0.5948,0.37323,0.81637,of_pk
12370,0.45287499999999997,0.26825,0.6375,of_pk
12371,0.42393000000000003,0.21296,0.6349,of_pk
12372,0.580895,0.39416,0.76763,of_pk
12373,0.403985,0.22944,0.57853,of_pk
12374,0.49023,0.3023,0.67816,of_pk
12375,0.46009,0.24825,0.67193,of_pk
12376,0.41003,0.21838,0.60168,of_pk
12377,0.50926,0.31921,0.69931,of_pk
12378,0.52377,0.32425,0.72329,of_pk
12379,0.64642,0.39992,0.89292,of_pk
12380,0.191745,0.05159,0.3319,of_pk
12381,0.45436,0.25897,0.64975,of_pk
12382,0.537005,0.33551,0.7385,of_pk
12383,0.493145,0.32126,0.66503,of_pk
12384,0.42673,0.22309,0.63037,of_pk
12385,0.33531,0.15169,0.51893,of_pk
12386,0.335375,0.16707,0.50368,of_pk
12387,0.520395,0.3169,0.72389,of_pk
12388,0.4828,0.26954,0.69606,of_pk
12389,0.444755,0.26424,0.62527,of_pk
12390,0.42942,0.2425,0.61634,of_pk
12391,0.52503,0.33631,0.71375,of_pk
12392,0.196005,0.06595,0.32606,of_pk
12393,0.50079,0.29863,0.70295,of_pk
12394,0.601615,0.38986,0.81337,of_pk
12395,0.49214500000000005,0.3179,0.66639,of_pk
12396,0.47612499999999996,0.26108,0.69117,of_pk
12397,0.411955,0.2298,0.59411,of_pk
12398,0.497235,0.28434,0.71013,of_pk
12399,0.53945,0.36979,0.70911,of_pk
12400,0.531695,0.3304,0.73299,of_pk
12401,0.34767499999999996,0.09393,0.60142,of_pk
12402,0.544755,0.34463,0.74488,of_pk
12403,0.513695,0.27789,0.7495,of_pk
12404,0.33887999999999996,0.16253,0.51523,of_pk
12405,0.5079899999999999,0.32541,0.69057,of_pk
12406,0.38478,0.20036,0.5692,of_pk
12407,0.41617,0.20995,0.62239,of_pk
12408,0.69291,0.52658,0.85924,of_pk
12409,0.39044999999999996,0.10222,0.67868,of_pk
12410,0.546375,0.31372,0.77903,of_pk
12411,0.451685,0.25196,0.65141,of_pk
12412,0.458615,0.27049,0.64674,of_pk
12413,0.54135,0.32757,0.75513,of_pk
12414,0.52133,0.32907,0.71359,of_pk
12415,0.39434,0.20199,0.58669,of_pk
12416,0.43765,0.25634,0.61896,of_pk
12417,0.576805,0.38719,0.76642,of_pk
12418,0.3638,0.15015,0.57745,of_pk
12419,0.435745,0.23904,0.63245,of_pk
12420,0.41215,0.21424,0.61006,of_pk
12421,0.43485,0.26639,0.60331,of_pk
12422,0.43419,0.24873,0.61965,of_pk
12423,0.42146,0.19174,0.65118,of_pk
12424,0.44335500000000005,0.23418,0.65253,of_pk
12425,0.376625,0.09678,0.65647,of_pk
12426,0.37704,0.18023,0.57385,of_pk
12427,0.503765,0.28273,0.7248,of_pk
12428,0.527845,0.28358,0.77211,of_pk
12429,0.443305,0.23153,0.65508,of_pk
12430,0.510305,0.33464,0.68597,of_pk
12431,0.467495,0.25678,0.67821,of_pk
12432,0.37149,0.1804,0.56258,of_pk
12433,0.49454,0.27651,0.71257,of_pk
12434,0.37631000000000003,0.12416,0.62846,of_pk
12435,0.5231399999999999,0.3154,0.73088,of_pk
12436,0.544625,0.34688,0.74237,of_pk
12437,0.5621,0.38325,0.74095,of_pk
12438,0.45648500000000003,0.22979,0.68318,of_pk
12439,0.500285,0.3275,0.67307,of_pk
12440,0.48221,0.27567,0.68875,of_pk
12441,0.46426,0.28136,0.64716,of_pk
12442,0.50909,0.29336,0.72482,of_pk
12443,0.41314,0.222,0.60428,of_pk
12444,0.505895,0.31172,0.70007,of_pk
12445,0.54237,0.22019,0.86455,of_pk
12446,0.54498,0.34025,0.74971,of_pk
12447,0.553675,0.35955,0.7478,of_pk
12448,0.37977000000000005,0.19366,0.56588,of_pk
12449,0.36329,0.19194,0.53464,of_pk
12450,0.515875,0.31805,0.7137,of_pk
12451,0.46231,0.25506,0.66956,of_pk
12452,0.233275,0.08388,0.38267,of_pk
12453,0.38485,0.16051,0.60919,of_pk
12454,0.51559,0.34419,0.68699,of_pk
12455,0.333485,0.13488,0.53209,of_pk
12456,0.49061,0.27956,0.70166,of_pk
12457,0.49975,0.31141,0.68809,of_pk
12458,0.433185,0.20653,0.65984,of_pk
12459,0.51847,0.27571,0.76123,of_pk
12460,0.5215150000000001,0.33061,0.71242,of_pk
12461,0.50236,0.26151,0.74321,of_pk
12462,0.53886,0.32572,0.752,of_pk
12463,0.47570999999999997,0.26879,0.68263,of_pk
12464,0.40712000000000004,0.21242,0.60182,of_pk
12465,0.45303499999999997,0.25845,0.64762,of_pk
12466,0.665835,0.48045,0.85122,of_pk
12467,0.5220049999999999,0.29895,0.74506,of_pk
12468,0.39808,0.20804,0.58812,of_pk
12469,0.562655,0.36174,0.76357,of_pk
12470,0.483505,0.29523,0.67178,of_pk
12471,0.469295,0.28886,0.64973,of_pk
12472,0.39958000000000005,0.18695,0.61221,of_pk
12473,0.42584,0.20493,0.64675,of_pk
12474,0.42754,0.20185,0.65323,of_pk
12475,0.34581,0.17955,0.51207,of_pk
12476,0.38570499999999996,0.20715,0.56426,of_pk
12477,0.45328,0.21706,0.6895,of_pk
12478,0.46556000000000003,0.26078,0.67034,of_pk
12479,0.54048,0.32793,0.75303,of_pk
12480,0.53755,0.3588,0.7163,of_pk
12481,0.432825,0.20809,0.65756,of_pk
12482,0.45306,0.2698,0.63632,of_pk
12483,0.39912,0.21753,0.58071,of_pk
12484,0.466475,0.29155,0.6414,of_pk
12485,0.5103249999999999,0.34473,0.67592,of_pk
12486,0.586655,0.3925,0.78081,of_pk
12487,0.496865,0.23072,0.76301,of_pk
12488,0.40881999999999996,0.192,0.62564,of_pk
12489,0.46526,0.26444,0.66608,of_pk
12490,0.48817,0.30239,0.67395,of_pk
12491,0.3968,0.18685,0.60675,of_pk
12492,0.535085,0.32175,0.74842,of_pk
12493,0.585015,0.35821,0.81182,of_pk
12494,0.48419,0.26605,0.70233,of_pk
14040,0.49226499999999995,0.28282,0.70171,of_pk
14041,0.37909,0.16511,0.59307,of_pk
14042,0.471585,0.25625,0.68692,of_pk
14043,0.53661,0.35993,0.71329,of_pk
14044,0.34503,0.15576,0.5343,of_pk
14045,0.389215,0.2158,0.56263,of_pk
14046,0.423145,0.18937,0.65692,of_pk
14047,0.506885,0.30073,0.71304,of_pk
14048,0.48505,0.29869,0.67141,of_pk
14049,0.39468499999999995,0.18922,0.60015,of_pk
14050,0.41694,0.23225,0.60163,of_pk
14051,0.467405,0.26608,0.66873,of_pk
14052,0.5686800000000001,0.35485,0.78251,of_pk
14053,0.48468500000000003,0.25626,0.71311,of_pk
14054,0.431435,0.24307,0.6198,of_pk
14055,0.47021,0.19359,0.74683,of_pk
14056,0.5794900000000001,0.38774,0.77124,of_pk
14057,0.40625500000000003,0.23331,0.5792,of_pk
14058,0.47650000000000003,0.27585,0.67715,of_pk
14059,0.5474399999999999,0.32131,0.77357,of_pk
14060,0.556415,0.37844,0.73439,of_pk
14061,0.535775,0.28495,0.7866,of_pk
14062,0.45769,0.266,0.64938,of_pk
14063,0.357265,0.1632,0.55133,of_pk
14064,0.556,0.31274,0.79926,of_pk
14065,0.458005,0.22022,0.69579,of_pk
14066,0.494485,0.28071,0.70826,of_pk
14067,0.52531,0.33254,0.71808,of_pk
14068,0.45632000000000006,0.26816,0.64448,of_pk
14069,0.50466,0.32531,0.68401,of_pk
14070,0.51421,0.31537,0.71305,of_pk
14071,0.38160499999999997,0.17626,0.58695,of_pk
14072,0.563545,0.30242,0.82467,of_pk
14073,0.453465,0.25857,0.64836,of_pk
14074,0.564545,0.36081,0.76828,of_pk
14075,0.43904999999999994,0.26841,0.60969,of_pk
14076,0.40045,0.21227,0.58863,of_pk
14077,0.38287000000000004,0.19559,0.57015,of_pk
14078,0.33708499999999997,0.12803,0.54614,of_pk
14079,0.44148,0.25449,0.62847,of_pk
14080,0.5560499999999999,0.37254,0.73956,of_pk
14081,0.48114999999999997,0.30673,0.65557,of_pk
14082,0.453985,0.27017,0.6378,of_pk
14083,0.41816,0.19888,0.63744,of_pk
14084,0.45591,0.26332,0.6485,of_pk
14085,0.5292600000000001,0.32212,0.7364,of_pk
14086,0.47101499999999996,0.20373,0.7383,of_pk
14087,0.602355,0.41189,0.79282,of_pk
14088,0.45005,0.2471,0.653,of_pk
14089,0.46645000000000003,0.2726,0.6603,of_pk
14090,0.370245,0.18343,0.55706,of_pk
14091,0.42241999999999996,0.22588,0.61896,of_pk
14092,0.461585,0.28102,0.64215,of_pk
14093,0.57531,0.32216,0.82846,of_pk
14094,0.5085999999999999,0.3095,0.7077,of_pk
14095,0.40802000000000005,0.2203,0.59574,of_pk
14096,0.412315,0.21714,0.60749,of_pk
14097,0.39039999999999997,0.19549,0.58531,of_pk
14098,0.393545,0.16786,0.61923,of_pk
14099,0.51766,0.29206,0.74326,of_pk
14100,0.48673,0.26847,0.70499,of_pk
14101,0.470505,0.2714,0.66961,of_pk
14102,0.338725,0.09738,0.58007,of_pk
14103,0.5192,0.30447,0.73393,of_pk
14104,0.524585,0.32469,0.72448,of_pk
14105,0.424465,0.23008,0.61885,of_pk
14106,0.436465,0.19067,0.68226,of_pk
14107,0.520335,0.32534,0.71533,of_pk
14108,0.52039,0.321,0.71978,of_pk
14109,0.52386,0.31558,0.73214,of_pk
14110,0.52034,0.25042,0.79026,of_pk
14111,0.4901,0.23205,0.74815,of_pk
14112,0.5259,0.3228,0.729,of_pk
14113,0.436985,0.2539,0.62007,of_pk
14114,0.40381,0.22259,0.58503,of_pk
14115,0.48956,0.28067,0.69845,of_pk
14116,0.49058499999999994,0.29549,0.68568,of_pk
14117,0.41337,0.2084,0.61834,of_pk
14118,0.46589,0.26828,0.6635,of_pk
14119,0.405265,0.22214,0.58839,of_pk
14120,0.46016500000000005,0.26931,0.65102,of_pk
14121,0.36843,0.16426,0.5726,of_pk
14122,0.44062,0.23248,0.64876,of_pk
14123,0.46114,0.27215,0.65013,of_pk
14124,0.443805,0.21251,0.6751,of_pk
14125,0.412695,0.21266,0.61273,of_pk
14126,0.49713999999999997,0.30677,0.68751,of_pk
14127,0.528675,0.33046,0.72689,of_pk
14128,0.38864,0.16723,0.61005,of_pk
14129,0.492085,0.29868,0.68549,of_pk
14130,0.474305,0.28816,0.66045,of_pk
14131,0.432145,0.24333,0.62096,of_pk
14132,0.534975,0.32913,0.74082,of_pk
14133,0.478395,0.27675,0.68004,of_pk
14134,0.36380999999999997,0.16695,0.56067,of_pk
14135,0.50822,0.25025,0.76619,of_pk
14136,0.40695499999999996,0.18829,0.62562,of_pk
14137,0.550095,0.34069,0.7595,of_pk
14138,0.520965,0.28868,0.75325,of_pk
14139,0.466405,0.26649,0.66632,of_pk
14140,0.38751,0.1856,0.58942,of_pk
14141,0.488035,0.26667,0.7094,of_pk
14142,0.46835499999999997,0.26679,0.66992,of_pk
14143,0.554415,0.3623,0.74653,of_pk
14144,0.45179499999999995,0.20525,0.69834,of_pk
14145,0.39165,0.19062,0.59268,of_pk
14146,0.50518,0.31936,0.691,of_pk
14147,0.488795,0.32028,0.65731,of_pk
14148,0.298585,0.10815,0.48902,of_pk
14149,0.501,0.30851,0.69349,of_pk
14150,0.378085,0.19277,0.5634,of_pk
14151,0.50916,0.25377,0.76455,of_pk
14152,0.52332,0.36124,0.6854,of_pk
14153,0.400195,0.22367,0.57672,of_pk
14154,0.42617000000000005,0.20749,0.64485,of_pk
14155,0.45257499999999995,0.25282,0.65233,of_pk
14156,0.416265,0.21223,0.6203,of_pk
14157,0.56698,0.38877,0.74519,of_pk
14158,0.49289000000000005,0.31122,0.67456,of_pk
14159,0.49644,0.29,0.70288,of_pk
14160,0.56064,0.37325,0.74803,of_pk
14161,0.371635,0.17057,0.5727,of_pk
14162,0.47335,0.27945,0.66725,of_pk
14163,0.42268500000000003,0.22484,0.62053,of_pk
14164,0.43931000000000003,0.26056,0.61806,of_pk
14165,0.545825,0.33265,0.759,of_pk
14166,0.519715,0.32422,0.71521,of_pk
14167,0.44043,0.22904,0.65182,of_pk
14168,0.46781000000000006,0.20849,0.72713,of_pk
14169,0.5275449999999999,0.33468,0.72041,of_pk
14170,0.38513,0.20476,0.5655,of_pk
14171,0.429485,0.20799,0.65098,of_pk
14172,0.354485,0.1764,0.53257,of_pk
14173,0.42000499999999996,0.2462,0.59381,of_pk
14174,0.49376,0.29144,0.69608,of_pk
14175,0.46270999999999995,0.26319,0.66223,of_pk
14176,0.408925,0.19461,0.62324,of_pk
14177,0.569235,0.32305,0.81542,of_pk
14178,0.50697,0.31744,0.6965,of_pk
14179,0.38272,0.19328,0.57216,of_pk
14180,0.559165,0.32346,0.79487,of_pk
14181,0.5227,0.30968,0.73572,of_pk
14182,0.51726,0.32616,0.70836,of_pk
14183,0.505765,0.31564,0.69589,of_pk
14184,0.421705,0.22461,0.6188,of_pk
14185,0.467665,0.27371,0.66162,of_pk
14186,0.505105,0.31136,0.69885,of_pk
14187,0.42555,0.22905,0.62205,of_pk
14188,0.40788500000000005,0.17136,0.64441,of_pk
14189,0.46309,0.28972,0.63646,of_pk
14190,0.42028,0.22473,0.61583,of_pk
14191,0.33098,0.1449,0.51706,of_pk
14192,0.449445,0.23542,0.66347,of_pk
14193,0.37939500000000004,0.16583,0.59296,of_pk
14194,0.57233,0.33819,0.80647,of_pk
14195,0.47274499999999997,0.28502,0.66047,of_pk
14196,0.42735,0.22353,0.63117,of_pk
14197,0.512815,0.29776,0.72787,of_pk
14198,0.47549,0.27003,0.68095,of_pk
14199,0.59126,0.40919,0.77333,of_pk
14200,0.45665500000000003,0.22706,0.68625,of_pk
14201,0.39943,0.18821,0.61065,of_pk
14202,0.44925,0.23822,0.66028,of_pk
14203,0.485905,0.26154,0.71027,of_pk
14204,0.5645,0.33316,0.79584,of_pk
14205,0.41434000000000004,0.22772,0.60096,of_pk
14206,0.359995,0.17672,0.54327,of_pk
14207,0.57149,0.39743,0.74555,of_pk
14208,0.37139,0.19511,0.54767,of_pk
14209,0.464335,0.27357,0.6551,of_pk
14210,0.467295,0.28727,0.64732,of_pk
14211,0.44838,0.26545,0.63131,of_pk
14212,0.5185500000000001,0.29645,0.74065,of_pk
14213,0.42742,0.22321,0.63163,of_pk
14214,0.417435,0.24051,0.59436,of_pk
14215,0.536315,0.2788,0.79383,of_pk
14216,0.60242,0.41655,0.78829,of_pk
14217,0.3286,0.16363,0.49357,of_pk
14218,0.38101,0.17098,0.59104,of_pk
14219,0.547975,0.35459,0.74136,of_pk
14220,0.53135,0.35259,0.71011,of_pk
14221,0.5369999999999999,0.32819,0.74581,of_pk
14222,0.58702,0.32844,0.8456,of_pk
14223,0.429085,0.23072,0.62745,of_pk
14224,0.427345,0.22827,0.62642,of_pk
14225,0.45901000000000003,0.28112,0.6369,of_pk
14226,0.5712349999999999,0.39493,0.74754,of_pk
14227,0.41468499999999997,0.20781,0.62156,of_pk
14228,0.46778,0.1905,0.74506,of_pk
14229,0.367895,0.15951,0.57628,of_pk
14230,0.33588,0.14881,0.52295,of_pk
14231,0.471375,0.20815,0.7346,of_pk
14232,0.462895,0.23509,0.6907,of_pk
14233,0.51177,0.30144,0.7221,of_pk
14234,0.437565,0.20421,0.67092,of_pk
14235,0.35806,0.12,0.59612,of_pk
14236,0.41977,0.22359,0.61595,of_pk
14237,0.52864,0.35446,0.70282,of_pk
14238,0.5040549999999999,0.31155,0.69656,of_pk
14239,0.33538,0.15757,0.51319,of_pk
14240,0.503335,0.29008,0.71659,of_pk
14241,0.457525,0.23426,0.68079,of_pk
14242,0.41978499999999996,0.16136,0.67821,of_pk
